group,N,sample,seed,order_per_subinterval,rank,h1_gap,eta_f_h1,cluster_relative_error,splitting_relative_error,lower_external_gap_relative,upper_external_gap_relative,maximum_coordinate_frequency,measurement_and_solve_seconds,index_success,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
validation,384,32,2031132640,128,133,0.0004104716105457709,0.0006607806999317222,1.32912815572438e-07,1.6054898740340715e-08,0.21395729397065238,0.24574259020015857,54.234587977467235,0.16446230001747608,1,35.91529908373473,67.99128031736903,67.99128322838222,100.06727447067787,117.84172747181724,117.84173082955982,149.91771589166976,149.91771829858322,186.758881813512,186.75888496493877
validation,384,32,2031132640,256,133,0.00041047161433242064,0.0006607807093896407,1.3291281159121428e-07,1.6054888123744107e-08,0.21395729397055266,0.24574259020026815,54.234587977467235,0.21492549998220056,1,35.915299083734865,67.99128031737052,67.99128322838567,100.06727447067676,117.84172747181655,117.84173082957577,149.91771589167075,149.91771829858263,186.75888181352784,186.75888496495577
validation,384,32,2031132640,512,133,0.0004104716162257455,0.0006607807471847929,1.3291281500369175e-07,1.6054893432042412e-08,0.2139572939705607,0.2457425902002071,54.234587977467235,0.36906990001443774,1,35.91529908373538,67.99128031736804,67.99128322838405,100.06727447067458,117.8417274718197,117.84173082957427,149.91771589167047,149.91771829858314,186.7588818135192,186.75888496493877
validation,384,33,2031132641,128,137,0.00037411289932681003,0.0006354403706594878,1.1052754891405504e-07,2.322778175493887e-08,0.2139572654049921,0.24574253230249002,93.01734045908789,0.16525159997399896,1,35.91529856730719,67.99127832584718,67.99128114763067,100.06726300865304,117.84172780922522,117.8417306807681,149.91771146038,149.91771494263557,186.75886977767914,186.75888131295613
validation,384,33,2031132641,256,137,0.00037411286460571375,0.0006354404170947622,1.1052750948098192e-07,2.322782706505654e-08,0.2139572654049235,0.2457425323024885,93.01734045908789,0.21316699997987598,1,35.915298567306884,67.9912783258483,67.99128114762863,100.06726300862667,117.84172780922464,117.84173068076568,149.9177114603673,149.91771494262966,186.758869777673,186.75888131293368
validation,384,33,2031132641,512,137,0.0003741128402712683,0.00063544047530566,1.1052752066632477e-07,2.3227773034163084e-08,0.21395726540497903,0.24574253230250234,93.01734045908789,0.3496339999837801,1,35.91529856730753,67.99127832584992,67.99128114763836,100.06726300864268,117.84172780922435,117.84173068076713,149.91771146037706,149.91771494263133,186.75886977767675,186.75888131295898
validation,384,34,2031132642,128,139,0.0003050500873897801,0.0005235329239225529,7.391103726450999e-08,1.2340353681512394e-08,0.21395724998568086,0.24574253630709186,47.46903090141304,0.16058339993469417,1,35.915296287057934,67.9912770879265,67.99127893191691,100.06725968516751,117.84172362455186,117.84172913515076,149.917707603135,149.91770945317242,186.75886488857668,186.75886916109138
validation,384,34,2031132642,256,139,0.00030505008156661556,0.0005235329613087871,7.39110264583313e-08,1.234034003160247e-08,0.2139572499856873,0.24574253630717888,47.46903090141304,0.23324059997685254,1,35.91529628705828,67.99127708792548,67.9912789319194,100.0672596851753,117.84172362455253,117.84172913515022,149.91770760313543,149.9177094531708,186.7588648885881,186.7588691610941
validation,384,34,2031132642,512,139,0.0003050500735597641,0.0005235329323410242,7.391104105615164e-08,1.2340377568854764e-08,0.21395724998563412,0.2457425363070839,47.46903090141304,0.3549994999775663,1,35.915296287058425,67.99127708792705,67.99127893191543,100.06725968517475,117.84172362454979,117.84172913515475,149.917707603132,149.917709453173,186.75886488857606,186.75886916109357
validation,384,35,2031132643,128,136,0.00032371150244040175,0.0006034725789003521,8.30225331905132e-08,1.7974405759074137e-08,0.21395725746441882,0.2457426261608584,80.30900554969787,0.16434020001906902,1,35.91529851948574,67.99127813955812,67.99128033860052,100.0672594208026,117.8417241247793,117.84172853528595,149.91770812446538,149.91771081914692,186.75887972522105,186.75888255129198
validation,384,35,2031132643,256,136,0.0003237115442823503,0.0006034725080198507,8.302257053818342e-08,1.7974429267252342e-08,0.2139572574645034,0.24574262616053366,80.30900554969787,0.2241396999452263,1,35.915298519483194,67.99127813955717,67.99128033860694,100.06725942079603,117.8417241247714,117.84172853527535,149.91770812446745,149.91771081915252,186.75887972517796,186.7588825513363
validation,384,35,2031132643,512,136,0.0003237115806368258,0.0006034725084633784,8.302252446973742e-08,1.7974378269672203e-08,0.21395725746451666,0.24574262616040093,80.30900554969787,0.36612529994454235,1,35.91529851948106,67.99127813955785,67.99128033860184,100.06725942078766,117.84172412477237,117.8417285352741,149.9177081244682,149.9177108191456,186.75887972515116,186.75888255130383
validation,384,36,2031132644,128,141,0.0003160739492789703,0.0006523434188909443,7.896704788569073e-08,1.2671791315213573e-08,0.21395722629913758,0.24574255099710635,76.25667108620293,0.1597192999906838,1,35.91529915951313,67.99127627127746,67.99128189741381,100.06726638803062,117.84172930540598,117.84173339447992,149.9177083114321,149.9177102111579,186.75886784885532,186.75887525364172
validation,384,36,2031132644,256,141,0.00031607385654784767,0.0006523434751173128,7.896701148593093e-08,1.2671752640468784e-08,0.21395722629920771,0.24574255099715847,76.25667108620293,0.2169766000006348,1,35.91529915951401,67.99127627127878,67.99128189741353,100.06726638803214,117.84172930540858,117.84173339446974,149.91770831143245,149.91771021115244,186.75886784885768,186.75887525364178
validation,384,36,2031132644,512,141,0.0003160739176660906,0.0006523433053090586,7.896708409586844e-08,1.2671799467243112e-08,0.21395722629919617,0.2457425509971545,76.25667108620293,0.36123449995648116,1,35.915299159518234,67.99127627128054,67.9912818974134,100.06726638803919,117.84172930540953,117.84173339447534,149.91770831143631,149.91771021116332,186.75886784886796,186.7588752536374
validation,384,37,2031132645,128,138,0.0003837880930075362,0.000726469969728877,1.1646726835370738e-07,2.499339968917485e-08,0.21395726662481215,0.2457425559124626,72.48435648489975,0.16096409992314875,1,35.91530126093602,67.9912772667143,67.99128086183951,100.06726946004035,117.84172919669514,117.84173112366717,149.91771208615168,149.91771583310464,186.75887420770096,186.75887512015694
validation,384,37,2031132645,256,138,0.00038378809329681643,0.0007264700204672086,1.1646725015382748e-07,2.499339153714531e-08,0.21395726662473688,0.2457425559124973,72.48435648489975,0.23305449995677918,1,35.915301260933774,67.99127726671246,67.99128086183703,100.06726946003913,117.84172919669857,117.84173112367695,149.91771208615017,149.9177158331019,186.75887420770343,186.75887512020958
validation,384,37,2031132645,512,138,0.00038378808982545386,0.0007264699533238932,1.1646725830585702e-07,2.4993447274277505e-08,0.21395726662467734,0.245742555912517,72.48435648489975,0.35948510002344847,1,35.915301260936715,67.99127726671098,67.99128086183988,100.06726946003708,117.84172919668853,117.84173112367874,149.91771208614304,149.91771583310313,186.7588742077076,186.7588751201951
validation,384,38,2031132646,128,139,0.0003858189972263085,0.0005569078594057048,1.174399715515784e-07,4.6275206302124796e-08,0.2139572786687824,0.24574254112417143,87.47911636832941,0.16230940003879368,1,35.91529724338875,67.9912785988845,67.99128210232746,100.06726102955292,117.84172466323261,117.84172627336883,149.91770904145764,149.91771597893006,186.7588721364998,186.7588821717841
validation,384,38,2031132646,256,139,0.0003858189862915241,0.0005569078760523797,1.174399298435203e-07,4.6275190566811966e-08,0.2139572786687879,0.24574254112420746,87.47911636832941,0.22314839996397495,1,35.915297243388885,67.99127859888502,67.9912821023353,100.06726102955626,117.84172466322963,117.84172627336412,149.91770904145375,149.9177159789238,186.75887213649895,186.75888217180346
validation,384,38,2031132646,512,139,0.00038581903751235366,0.0005569078573257491,1.1743994501008688e-07,4.6275234170690894e-08,0.21395727866872088,0.2457425411242029,87.47911636832941,0.3702429999830201,1,35.91529724338797,67.99127859888489,67.99128210232728,100.06726102954583,117.8417246632317,117.8417262733699,149.91770904144948,149.91771597892608,186.75887213650054,186.75888217178223
validation,384,39,2031132647,128,138,0.0002758671999732399,0.0005552299619446473,6.053726482745066e-08,1.8263890584202097e-08,0.21395725379650593,0.24574253348023514,61.98083377084695,0.16012030001729727,1,35.915297454479074,67.99127560170483,67.99127699022348,100.06725700697375,117.84172314525432,117.84172567083243,149.9177047101268,149.91770744820724,186.75886245981565,186.758876671225
validation,384,39,2031132647,256,138,0.00027586719111937587,0.0005552299554674389,6.053724814422742e-08,1.8263939496379327e-08,0.21395725379642033,0.24574253348036482,61.98083377084695,0.216672100010328,1,35.91529745447864,67.99127560170248,67.99127699022341,100.06725700697531,117.8417231452545,117.84172567083543,149.91770471011696,149.91770744820474,186.75886245983259,186.75887667122228
validation,384,39,2031132647,512,138,0.00027586733922033764,0.0005552299489790612,6.053731392920997e-08,1.8263923571484414e-08,0.2139572537965124,0.24574253348028824,61.98083377084695,0.39392179995775223,1,35.91529745447893,67.9912756017075,67.99127699022365,100.06725700697459,117.84172314525432,117.84172567083388,149.91770471012921,149.9177074482146,186.75886245983097,186.75887667122154
validation,384,40,2031132648,128,139,0.0003756390759180344,0.0007222594029843024,1.1125638756075332e-07,4.440094304733116e-08,0.21395722326017994,0.2457425848076333,98.2596529182856,0.1819466999731958,1,35.91529955121976,67.99128210407349,67.99128725434515,100.06726999605685,117.84172996420868,117.84173393405554,149.9177083954142,149.91771505190138,186.7588777583952,186.7588954778398
validation,384,40,2031132648,256,139,0.0003756391382803001,0.0007222593337997754,1.1125640310648407e-07,4.440092541619751e-08,0.21395722326009356,0.24574258480779862,98.2596529182856,0.22405989991966635,1,35.91529955121959,67.99128210408516,67.99128725434406,100.06726999606269,117.8417299642163,117.84173393407346,149.91770839541917,149.9177150519037,186.7588777584223,186.75889547786446
validation,384,40,2031132648,512,139,0.00037563912350251294,0.00072225935492599,1.1125635836511264e-07,4.440093167240622e-08,0.21395722326028999,0.24574258480759179,98.2596529182856,0.3557024000911042,1,35.91529955121645,67.99128210407275,67.9912872543504,100.0672699960596,117.84172996420237,117.84173393403637,149.91770839541152,149.917715051897,186.75887775838459,186.7588954778561
validation,384,41,2031132649,128,143,0.00038219575190886806,0.0006032185717893298,1.1538736198617873e-07,4.517649471910702e-08,0.21395726272514257,0.24574254701740098,101.80388936834068,0.16205399995669723,1,35.915298348655895,67.99127786470741,67.99128004331786,100.06726169852409,117.84172490696915,117.84172852059643,149.91770889845145,149.91771567120756,186.7588727122767,186.7588751614728
validation,384,41,2031132649,256,143,0.0003821957434847901,0.0006032185837931557,1.153873409425676e-07,4.5176458698511385e-08,0.21395726272516266,0.24574254701742088,101.80388936834068,0.21670270001050085,1,35.915298348655995,67.99127786470748,67.99128004331615,100.06726169852347,117.84172490696992,117.84172852059567,149.9177088984537,149.9177156712044,186.75887271227654,186.75887516148242
validation,384,41,2031132649,512,143,0.0003821957048502233,0.0006032185519473636,1.1538733923632885e-07,4.51763428638591e-08,0.2139572627252671,0.24574254701743017,101.80388936834068,0.3587933999951929,1,35.91529834865564,67.9912778647076,67.99128004331362,100.06726169851709,117.8417249069727,117.84172852059712,149.9177088984708,149.91771567120415,186.75887271227768,186.7588751614567
validation,384,42,2031132650,128,148,0.0002852145902872983,0.0006219509784848472,6.484362467052082e-08,9.676815287169704e-09,0.21395724634619362,0.24574252279769299,83.04639316417246,0.1608029999770224,1,35.91529825214603,67.99127501194299,67.99128118031125,100.06725722308721,117.8417233594469,117.84172872072023,149.91770664308092,149.9177080938068,186.75886150391307,186.75888052676243
validation,384,42,2031132650,256,148,0.0002852146155891222,0.0006219509911403384,6.484364760995278e-08,9.676792158155664e-09,0.21395724634625002,0.24574252279764502,83.04639316417246,0.22788320004474372,1,35.91529825214619,67.99127501194263,67.99128118031646,100.06725722308659,117.84172335944724,117.84172872071868,149.91770664308783,149.91770809381023,186.75886150390932,186.758880526788
validation,384,42,2031132650,512,148,0.00028521459534766325,0.0006219509991534927,6.484365879529563e-08,9.676824387109654e-09,0.21395724634620641,0.2457425227976596,83.04639316417246,0.35286639991682023,1,35.915298252147736,67.99127501194347,67.99128118032021,100.06725722308613,117.8417233594486,117.84172872072206,149.91770664308467,149.9177080938119,186.75886150391318,186.75888052679088
validation,384,43,2031132651,128,136,0.0004245497143530915,0.00070725217698162,1.420111749767948e-07,5.016704757640532e-08,0.21395726059019501,0.24574258142498429,67.83857203603942,0.16896789998281747,1,35.91530032429544,67.99128070476942,67.99128736975148,100.0672672166904,117.84173043666664,117.84173208387142,149.91771214166002,149.91771966258833,186.75888186196318,186.7588959354555
validation,384,43,2031132651,256,136,0.0004245497174911636,0.0007072521865647062,1.4201113251040838e-07,5.01670456805845e-08,0.21395726059017692,0.2457425814250353,67.83857203603942,0.21828829997684807,1,35.91530032429571,67.99128070476655,67.9912873697564,100.0672672166904,117.84173043666769,117.84173208386805,149.91771214165394,149.91771966258196,186.75888186196445,186.75889593541862
validation,384,43,2031132651,512,136,0.0004245497483488716,0.0007072521350252756,1.4201116454978029e-07,5.016705364303195e-08,0.21395726059015824,0.24574258142501254,67.83857203603942,0.3775524999946356,1,35.91530032429465,67.99128070476775,67.99128736975582,100.06726721669008,117.84173043666537,117.84173208387446,149.91771214165755,149.91771966258676,186.75888186196585,186.7588959353845
validation,384,44,2031132652,128,143,0.00035796530070354346,0.000583697956995016,1.0137889319368318e-07,3.944079176233183e-08,0.21395726253389005,0.24574257379541417,108.28891527094548,0.17660370003432035,1,35.915297830444985,67.99127812198074,67.9912783362851,100.06725848713273,117.84172487532267,117.84172730903455,149.91770765821744,149.91771357109016,186.75887462665742,186.7588811360888
validation,384,44,2031132652,256,143,0.0003579653267559934,0.0005836979754223814,1.013788759417137e-07,3.9440801431018024e-08,0.21395726253393774,0.2457425737952316,108.28891527094548,0.2335070000262931,1,35.91529783044481,67.99127812198134,67.99127833628715,100.06725848713576,117.84172487532035,117.84172730902337,149.9177076582134,149.91771357108757,186.75887462662746,186.75888113609486
validation,384,44,2031132652,512,143,0.0003579653267559934,0.0005836978223581489,1.0137887309798246e-07,3.9440821337136664e-08,0.21395726253387223,0.24574257379536393,108.28891527094548,0.36773749999701977,1,35.915297830441936,67.99127812198063,67.99127833628648,100.06725848713187,117.84172487531781,117.84172730902978,149.91770765821,149.91771357108715,186.75887462664687,186.75888113608312
validation,384,45,2031132653,128,128,0.00046320591963808244,0.0007172221680318832,1.6798068730800869e-07,4.767813058391573e-08,0.21395728628757726,0.24574248476221955,78.216498285571,0.16824969998560846,1,35.91530007345508,67.99127841629645,67.991286182924,100.06727225145687,117.84173098775949,117.84173249780125,149.91771640808224,149.91772355587784,186.75887126379348,186.75889407422497
validation,384,45,2031132653,256,128,0.0004632058949507955,0.0007172221040584443,1.679807020954111e-07,4.767818613146584e-08,0.21395728628755384,0.2457424847619706,78.216498285571,0.2393540000775829,1,35.91530007345237,67.99127841629613,67.99128618292106,100.06727225145183,117.84173098776614,117.84173249779865,149.91771640807613,149.91772355588006,186.75887126375838,186.7588940742084
validation,384,45,2031132653,512,128,0.0004632058949507955,0.0007172220890070354,1.6798069811418736e-07,4.767813437555738e-08,0.21395728628767233,0.24574248476215868,78.216498285571,0.3492094000102952,1,35.91530007345315,67.99127841629326,67.99128618292504,100.06727225145745,117.84173098775679,117.84173249778804,149.9177164080833,149.91772355587946,186.75887126378598,186.75889407423938
validation,384,46,2031132654,128,135,0.0003870116815239067,0.0006845533705237266,1.1835540351904465e-07,2.2975989639412873e-08,0.21395727270728424,0.24574257460321527,67.32307060240089,0.16183709993492812,1,35.91529944965016,67.99128001390038,67.99128241269783,100.06726866175538,117.84172811106919,117.8417307973073,149.91771267166203,149.91771611616952,186.75887729284045,186.758883626878
validation,384,46,2031132654,256,135,0.0003870116975886642,0.0006845533636339034,1.1835538550874683e-07,2.2975991345651614e-08,0.2139572727071652,0.24574257460317792,67.32307060240089,0.2195025000255555,1,35.915299449651364,67.99128001390024,67.99128241270144,100.06726866175646,117.8417281110679,117.8417307973222,149.91771267165907,149.91771611616682,186.75887729283215,186.7588836268676
validation,384,46,2031132654,512,135,0.00038701166259044165,0.0006845533212746294,1.1835540958567129e-07,2.297598433111457e-08,0.21395727270723267,0.24574257460315024,67.32307060240089,0.3510394999757409,1,35.91529944964958,67.99128001390238,67.9912824126977,100.06726866175643,117.84172811106703,117.84173079731674,149.91771267166374,149.91771611617042,186.7588772928316,186.75888362687976
validation,384,47,2031132655,128,137,0.00037615663418799134,0.0005604513579627781,1.1156884271971842e-07,1.8074669087027267e-08,0.21395729956948248,0.24574255066907247,116.5448336024578,0.16313890006858855,1,35.915296928668646,67.99127791167393,67.99128277719547,100.06726135282828,117.84172528295443,117.8417264875575,149.91771238903115,149.91771509874394,186.75887268726328,186.75887851466203
validation,384,47,2031132655,256,137,0.0003761565453480934,0.0005604512371776655,1.1156876707646759e-07,1.8074620743596284e-08,0.21395729956944656,0.24574255066921105,116.5448336024578,0.2158945999108255,1,35.91529692866932,67.991277911675,67.99128277718862,100.06726135283478,117.84172528295626,117.84172648755879,149.91771238902706,149.9177150987326,186.7588726872727,186.75887851467903
validation,384,47,2031132655,512,137,0.000376156590801067,0.000560451251592774,1.1156882451983853e-07,1.8074653920460685e-08,0.2139572995694747,0.245742550669099,116.5448336024578,0.3591363000450656,1,35.91529692867095,67.99127791167786,67.99128277719231,100.06726135282999,117.84172528295616,117.8417264875582,149.9177123890307,149.9177150987412,186.75887268726453,186.75887851467849
validation,384,48,2031132656,128,130,0.0004256070247113635,0.0006644627986607181,1.427077888403087e-07,2.28671560638475e-08,0.21395728851255968,0.24574261023591762,53.81464715114213,0.16379570006392896,1,35.91529923756422,67.99128077038831,67.99128720177653,100.06726732327625,117.84173034131383,117.84173209498643,149.91771633883167,149.91771976702307,186.75888628566673,186.7588893957139
validation,384,48,2031132656,256,130,0.0004256069965388749,0.0006644633220780192,1.4270781898385978e-07,2.2867172178324494e-08,0.2139572885125791,0.24574261023594435,53.81464715114213,0.2279077999992296,1,35.91529923756712,67.99128077040355,67.99128720184062,100.06726732327337,117.84173034131749,117.84173209498562,149.91771633883377,149.9177197670276,186.75888628567526,186.75888939584436
validation,384,48,2031132656,512,130,0.0004256070142771087,0.0006644632186725552,1.4270779395902492e-07,2.286714032853467e-08,0.21395728851255702,0.2457426102360598,53.81464715114213,0.3570204999996349,1,35.915299237566934,67.99128077039697,67.99128720181784,100.06726732329268,117.84173034131749,117.84173209498995,149.9177163388348,149.91771976702384,186.75888628568882,186.75888939580813
validation,384,49,2031132657,128,143,0.00031954369762717823,0.0005972264108833463,8.083709862661577e-08,2.5459494063452934e-08,0.21395725892989997,0.24574247523095286,98.98279352595476,0.163187799975276,1,35.915297687068964,67.99127601493187,67.9912822208734,100.06726535522716,117.84172373754416,117.84172686580186,149.91770667468285,149.9177104915116,186.75885677052167,186.75887756953918
validation,384,49,2031132657,256,143,0.0003195437198633455,0.0005972264046735642,8.083710696822739e-08,2.5459519467451963e-08,0.21395725892989648,0.24574247523094622,98.98279352595476,0.21773510007187724,1,35.9152976870686,67.99127601493251,67.99128222087137,100.0672653552174,117.84172373754204,117.84172686579983,149.9177066746803,149.91771049151285,186.75885677052193,186.75887756952338
validation,384,49,2031132657,512,143,0.0003195437539124736,0.000597226467759424,8.083711910148065e-08,2.545950600712412e-08,0.213957258929949,0.24574247523091874,98.98279352595476,0.36765699996612966,1,35.915297687068644,67.99127601493181,67.99128222087097,100.06726535522004,117.84172373754272,117.84172686579579,149.91770667468413,149.91771049151467,186.75885677051963,186.75887756951286
validation,384,50,2031132658,128,133,0.0003248519909420227,0.0008038964508014347,8.360646553093736e-08,2.1760923380460903e-08,0.21395723644974116,0.24574260463074174,51.67562780927862,0.16961179999634624,1,35.915302621908175,67.99127986599689,67.99128422270606,100.0672724850165,117.84172683540264,117.84173120563385,149.91770764434116,149.9177109066887,186.7588765850173,186.75888691933966
validation,384,50,2031132658,256,133,0.0003248519331841166,0.0008038964297793111,8.3606409414641e-08,2.176087958699989e-08,0.21395723644975934,0.24574260463070854,51.67562780927862,0.23359680001158267,1,35.91530262190593,67.99127986599272,67.99128422270512,100.06727248501564,117.8417268354079,117.84173120562927,149.91770764433932,149.9177109066803,186.75887658500392,186.75888691934708
validation,384,50,2031132658,512,133,0.0003248518771350145,0.0008038964093659651,8.360635310876256e-08,2.1760843566404257e-08,0.2139572364497275,0.24574260463056466,51.67562780927862,0.34023930004332215,1,35.91530262190192,67.99127986598731,67.99128422269307,100.06727248501814,117.84172683540471,117.841731205631,149.91770764433628,149.91771090667186,186.7588765849739,186.75888691933923
validation,384,51,2031132659,128,127,0.000424779145850947,0.0006376101699280475,1.420775510762839e-07,4.5918782887469585e-08,0.2139572632272799,0.24574250876225784,68.55034433166753,0.16986999998334795,1,35.91529922674863,67.99127640976074,67.99128373677684,100.06727030010418,117.84173134490781,117.84173233536674,149.91771278850103,149.91771967253928,186.75887097848542,186.75888964596658
validation,384,51,2031132659,256,127,0.0004247791840102013,0.0006376101207867499,1.4207742879584082e-07,4.5918687717264276e-08,0.21395726322720748,0.2457425087621041,68.55034433166753,0.21467729995492846,1,35.91529922674794,67.99127640975891,67.99128373674246,100.0672703000873,117.84173134489784,117.84173233537354,149.91771278849697,149.91771967252095,186.75887097844404,186.75888964590624
validation,384,51,2031132659,512,127,0.00042477912650995385,0.0006376101540119134,1.4207758709687955e-07,4.591883123090057e-08,0.21395726322733116,0.24574250876206485,68.55034433166753,0.33547369996085763,1,35.91529922674934,67.99127640975928,67.9912837367661,100.06727030009957,117.84173134490709,117.84173233535721,149.9177127884992,149.91771967254468,186.75887097846189,186.7588896461478
validation,384,52,2031132660,128,141,0.0003411599014435269,0.000585669114516916,9.262450943404016e-08,4.9383530423859743e-08,0.21395724041264252,0.24574250448472224,52.123908107255154,0.15509349992498755,1,35.915297813565374,67.99127596347039,67.99127919401077,100.0672611144219,117.84172358407561,117.84172782237151,149.91770485518788,149.9177122586531,186.75886292332095,186.75887851897676
validation,384,52,2031132660,256,141,0.0003411598314769295,0.0005856691130054336,9.262450355699561e-08,4.9383499521980325e-08,0.21395724041266337,0.2457425044848104,52.123908107255154,0.2140177000546828,1,35.91529781356522,67.99127596347066,67.99127919401316,100.06726111442818,117.84172358407604,117.84172782237214,149.91770485519163,149.91771225865222,186.75886292333328,186.75887851898113
validation,384,52,2031132660,512,141,0.00034115980544284307,0.0005856691253870314,9.262446222810166e-08,4.9383425016221984e-08,0.21395724041270045,0.24574250448485932,52.123908107255154,0.3693485999247059,1,35.91529781356562,67.99127596347101,67.99127919400972,100.06726111442683,117.8417235840759,117.84172782237155,149.9177048551966,149.91771225864602,186.75886292333442,186.75887851899648
validation,384,53,2031132661,128,139,0.0003899263085824984,0.0005864993970274055,1.2008344950746508e-07,2.2980146416149284e-08,0.21395729428493937,0.2457424837114834,47.18867152858271,0.16023639997001737,1,35.91529764323117,67.99127670428088,67.99127889045047,100.0672581676124,117.84172535437253,117.84172782087641,149.91771293010353,149.9177163752342,186.7588639256259,186.7588761877662
validation,384,53,2031132661,256,139,0.0003899261884279517,0.0005864994271660759,1.200833882724525e-07,2.2980102053942023e-08,0.21395729428507312,0.24574248371186314,47.18867152858271,0.21782029990572482,1,35.91529764323271,67.99127670427961,67.99127889045151,100.06725816761295,117.84172535437172,117.84172782085383,149.917712930101,149.917716375225,186.75886392567364,186.7588761877696
validation,384,53,2031132661,512,139,0.0003899261568233136,0.0005864993982816763,1.2008338580788544e-07,2.2980054848003533e-08,0.21395729428506013,0.24574248371142768,47.18867152858271,0.3620021999813616,1,35.91529764323095,67.99127670427683,67.99127889045411,100.06725816761477,117.84172535437015,117.84172782086249,149.9177129301077,149.91771637522464,186.75886392560798,186.75887618778376
validation,384,54,2031132662,128,137,0.00030238805452773953,0.0006255493060515078,7.261068561001662e-08,1.8327816904023757e-08,0.21395725475495464,0.2457425646289859,109.79398098110681,0.15690000005997717,1,35.91529820346872,67.9912784085847,67.9912817957896,100.06725815469474,117.84172594087639,117.84172732757978,149.91770651056257,149.9177092582267,186.75886893958412,186.75888592275683
validation,384,54,2031132662,256,137,0.00030238805893356046,0.0006255492123827971,7.261066399765924e-08,1.832780458118841e-08,0.21395725475491928,0.24574256462897298,109.79398098110681,0.21247139992192388,1,35.91529820346753,67.99127840858237,67.99128179577181,100.06725815467703,117.84172594087671,117.84172732758368,149.91770651056117,149.91770925822345,186.75886893957895,186.7588859227655
validation,384,54,2031132662,512,137,0.000302388030662875,0.0006255495632512545,7.261066551431591e-08,1.8327800220800515e-08,0.2139572547549705,0.24574256462883004,109.79398098110681,0.3422376000089571,1,35.91529820347191,67.991278408583,67.99128179577946,100.06725815468468,117.84172594087778,117.84172732757689,149.91770651056206,149.91770925822368,186.75886893955774,186.75888592272227
validation,384,55,2031132663,128,137,0.0003335217614405476,0.0005906821230367951,8.798590566467282e-08,2.1525201758886917e-08,0.213957252483645,0.24574257398367239,41.38746990385421,0.15341319993603975,1,35.91529758472148,67.99127835037966,67.99128027078883,100.06726426653111,117.84172676740073,117.84172949376232,149.9177083362356,149.9177115632443,186.7588726470348,186.75887781412652
validation,384,55,2031132663,256,137,0.00033352166756873074,0.0005906821311034878,8.798585599416725e-08,2.1525175975723727e-08,0.21395725248351674,0.24574257398389857,41.38746990385421,0.21650009998120368,1,35.915297584721785,67.99127835037997,67.99128027078918,100.06726426653101,117.84172676740087,117.84172949377796,149.917708336232,149.91771156323685,186.75887264706125,186.75887781412683
validation,384,55,2031132663,512,137,0.00033352162129857013,0.0005906821547271708,8.798587210864425e-08,2.15251687716046e-08,0.21395725248350594,0.24574257398372945,41.38746990385421,0.3704274999909103,1,35.9152975847224,67.99127835037946,67.99128027078794,100.06726426651777,117.84172676740096,117.84172949378308,149.9177083362355,149.91771156323927,186.75887264703832,186.75887781410833
validation,384,56,2031132664,128,131,0.0003863815937589127,0.0006880627598077769,1.1736416563931594e-07,2.3116623713462472e-08,0.21395725077296568,0.24574254332213036,56.776115847524736,0.17415790003724396,1,35.915298716033874,67.9912816433468,67.991287782457,100.06726776076444,117.84172922423112,117.84173391596222,149.9177125019744,149.9177159675654,186.7588724546481,186.75888099969742
validation,384,56,2031132664,256,131,0.000386381566749094,0.0006880627698344006,1.1736411293549707e-07,2.311663110716368e-08,0.21395725077271305,0.24574254332233075,56.776115847524736,0.20827569998800755,1,35.91529871603395,67.99128164335349,67.99128778245098,100.06726776073484,117.8417292242239,117.84173391599109,149.91771250196538,149.9177159675575,186.75887245467024,186.7588809996956
validation,384,56,2031132664,512,131,0.0003863815796793266,0.0006880628174406713,1.1736413170412322e-07,2.3116629780089106e-08,0.21395725077288805,0.2457425433221203,56.776115847524736,0.3573937000473961,1,35.91529871603451,67.99128164334768,67.99128778245368,100.06726776074282,117.84172922422293,117.84173391596786,149.9177125019684,149.91771596756033,186.7588724546415,186.75888099970118
validation,384,57,2031132665,128,141,0.0003843992087674355,0.0006330734097656702,1.1706969082419989e-07,2.6184004361630333e-08,0.2139572884122118,0.24574254580894564,150.22410907043587,0.16278440004680306,1,35.915298358673894,67.9912808770802,67.99128301086157,100.06726381739043,117.84172511805153,117.84172776917144,149.91771199797276,149.91771592341843,186.75887278331874,186.75888328325172
validation,384,57,2031132665,256,141,0.00038439918508416854,0.0006330733361713519,1.170696115788895e-07,2.618405251547924e-08,0.2139572884120497,0.24574254580907323,150.22410907043587,0.2263439999660477,1,35.9152983586711,67.99128087708365,67.99128301085035,100.06726381738824,117.84172511805326,117.84172776917664,149.91771199795366,149.91771592340655,186.75887278332598,186.75888328316643
validation,384,57,2031132665,512,141,0.0003843992029910291,0.0006330733070117747,1.1706965233903719e-07,2.618401952819692e-08,0.21395728841215492,0.24574254580903607,150.22410907043587,0.37109029991552234,1,35.91529835867236,67.99128087707729,67.99128301085732,100.06726381738976,117.84172511805158,117.84172776917192,149.91771199796472,149.91771592341266,186.75887278332652,186.758883283285
