N,sample,seed,order_per_subinterval,rank,h1_gap,eta_f_h1,cluster_relative_error,splitting_relative_error,lower_external_gap_relative,upper_external_gap_relative,maximum_coordinate_frequency,measurement_and_solve_seconds,index_success,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
896,8,2032202760,512,182,0.00021600421329918214,0.000469740976061144,3.761387852841228e-08,1.2641654968247738e-08,0.21395725622258416,0.24574251182563508,95.34310631044586,1.5537659999681637,1,35.91529559455395,67.99127386663108,67.99127424667553,100.0672541992787,117.84172258414578,117.84172271337168,149.9177021163781,149.91770401158593,186.75885577678653,186.75885898091204
896,9,2032202761,512,174,0.00021391785936031676,0.0005068207005975388,3.6995250012778916e-08,1.6715609549109506e-08,0.21395725099906193,0.24574251942671918,59.746062645912446,1.6063994000433013,1,35.915296471350715,67.99127406715434,67.9912749455066,100.0672547102412,117.84172193477107,117.84172279296885,149.91770141287685,149.91770391884256,186.7588568235802,186.75885839724168
896,10,2032202762,512,185,0.00017506587357274544,0.00046267218844513815,2.493364872513366e-08,7.846589864690373e-09,0.21395724537345895,0.24574253232694193,430.38810391144045,1.580731499940157,1,35.9152953371402,67.99127353064597,67.99127435696668,100.06725436488813,117.84172249508697,117.84172315772182,149.91770093425237,149.91770211059506,186.7588569493044,186.75885787387665
896,11,2032202763,512,174,0.00019867624283991748,0.0004615527954763403,3.1974784894536055e-08,1.5303290906394596e-08,0.21395724706013491,0.24574251996504623,206.5982584988142,1.578858199995011,1,35.915295610731256,67.9912728708637,67.99127380682818,100.06725294799553,117.84172161956069,117.84172284255871,149.91770087195184,149.917703166186,186.75885615162838,186.75885728348624
896,12,2032202764,512,174,0.0002164841536740048,0.0005022423079546685,3.779115502732792e-08,5.4198425244478956e-09,0.2139572612513797,0.24574252164829,86.77646260506296,1.5487283000256866,1,35.915296423903996,67.99127449116772,67.99127755627558,100.06725650683943,117.84172287529888,117.84172306872061,149.9177032256325,149.9177040381628,186.75885727595323,186.75886849330837
896,13,2032202765,512,173,0.00021201356829656686,0.0005130661713158217,3.6271327419056636e-08,2.514169515433417e-09,0.2139572576510858,0.24574253258410453,119.48020810230469,1.572655100026168,1,35.91529660792262,67.99127468186329,67.99127517978839,100.06725519146691,117.84172292600726,117.84172381623114,149.91770343339525,149.91770381031375,186.75885868757632,186.7588637315131
896,14,2032202766,512,169,0.0002566316518299292,0.0005159502052258826,5.2822819172000536e-08,1.2586495682239741e-08,0.21395726368738935,0.24574253462621087,129.84272697984,1.6213862000731751,1,35.91529638036042,67.99127666766476,67.99127918762791,100.0672546969361,117.84172251590041,117.841723882624,149.91770440473684,149.9177062916753,186.75886147508575,186.75887315857352
896,15,2032202767,512,184,0.00019866277897059482,0.0005156469638115499,3.1904246899594344e-08,1.9568908801651154e-08,0.21395723995890303,0.24574252489147824,151.2958713372393,1.6412165999645367,1,35.91529668642491,67.99127335955642,67.99127560488515,100.06725405149271,117.84172204096589,117.84172325709254,149.91770022188533,149.9177031556111,186.75885687961284,186.75886265065128
896,16,2032202768,512,189,0.00018682107298317944,0.0005087144522248992,2.834126323645704e-08,1.3150963251110474e-08,0.21395724407568106,0.24574253558022544,161.31220155400092,1.5549364000326023,1,35.91529648883821,67.99127330589073,67.99127518386571,100.06725319114413,117.84172256509987,117.84172306792397,149.91770064989464,149.91770262145678,186.7588579478909,186.75885947212822
896,17,2032202769,512,176,0.00024814815307009903,0.0005406932625486461,4.9594892643679594e-08,7.882077924257324e-09,0.21395726156194045,0.24574251714437897,81.83128295273391,1.5492503000423312,1,35.91529698236654,67.99127461509374,67.99127865918119,100.0672578068495,117.84172353434421,117.84172442261857,149.917704626089,149.917705807752,186.75885837032644,186.75887182227805
896,18,2032202770,512,183,0.00017292289981188757,0.0005191947050114818,2.4295554679618538e-08,7.290275842014999e-09,0.21395724810908337,0.2457425408059382,63.51978579039097,1.5530756000662223,1,35.91529680303434,67.99127435631547,67.99127450973211,100.06725447480733,117.84172265928653,117.84172273534303,149.9177009219921,149.91770201493347,186.75885812479441,186.7588593191852
896,19,2032202771,512,180,0.00016317221597773667,0.00043980300122798267,2.171524566313474e-08,2.7745244848704466e-09,0.21395724946190783,0.2457425377087376,73.61779254984029,1.5340074999257922,1,35.91529519711332,67.99127430855299,67.99127518024746,100.06725273295828,117.84172249904931,117.84172282268776,149.91770121214915,149.91770162809948,186.75885727363524,186.75885943021495
