N,sample,seed,order_per_subinterval,rank,h1_gap,eta_f_h1,cluster_relative_error,splitting_relative_error,lower_external_gap_relative,upper_external_gap_relative,maximum_coordinate_frequency,measurement_and_solve_seconds,index_success,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
288,87,2031119543,512,122,0.0004357702546289,0.0007411460461062,1.491963817746526e-07,4.559343519899798e-08,0.2139572080947921,0.2457426235823229,51.1852889093185,0.2089174999855458,1,35.91529960907807,67.99128285476384,67.99128624185873,100.06727570240264,117.84172980886817,117.8417417167165,149.91771390451513,149.917720739778,186.758889259284,186.7588976998843
288,88,2031119544,512,127,0.0003745825717347,0.0006323367766843,1.1046105470492869e-07,1.2201767852279917e-08,0.2139572597879109,0.2457425473252716,45.17931239557407,0.2136127999983728,1,35.91529846775856,67.99128138687219,67.99128691760785,100.06727193634968,117.84173081620136,117.84173316589394,149.91771310340596,149.9177149326669,186.75887201989133,186.75889004526516
288,89,2031119545,512,122,0.0004911669698953,0.0008911334439576,1.8623100135055139e-07,7.322711535265954e-08,0.2139572302589217,0.2457425223772213,110.73278480556787,0.2249785999301821,1,35.91530583952018,67.9912905634613,67.99129234236685,100.06727368171134,117.84173579186488,117.8417398032884,149.91771531388233,149.91772629192292,186.75887963899305,186.7588993814142
288,90,2031119546,512,120,0.0005154793461261,0.0007624511433689,2.060793888350269e-07,1.309406815155698e-08,0.2139573167469696,0.2457425462990957,57.95047592520881,0.2119139999849721,1,35.9152983911502,67.99128442662258,67.99129093068684,100.06727274099542,117.84173524033643,117.84173882783192,149.91772730451493,149.9177292675475,186.75888620093,186.7588932648416
288,91,2031119547,512,126,0.0004678581876651,0.000752865187162,1.7064844598908538e-07,4.9253152740462326e-08,0.2139572524194463,0.2457426157794927,96.05667098889454,0.2103819000767544,1,35.91530014937956,67.99128863896165,67.9912892620742,100.06727083048132,117.84172876184805,117.84173773905404,149.9177165719028,149.91772395582208,186.75889130554577,186.75890574254944
288,92,2031119548,512,120,0.0005065434032564,0.0007222452325587,1.993895967971309e-07,6.798813375555723e-08,0.2139572571946923,0.2457425178582605,47.560799183750056,0.2122252999106422,1,35.915299661368635,67.99127833849103,67.99128460325869,100.0672652018762,117.84173144387726,117.84173852326208,149.91771807200473,149.91772826462926,186.7588809342272,186.758889959712
288,93,2031119549,512,134,0.0004150545307531,0.0006400491157748,1.3555225941119554e-07,4.3172871836697895e-08,0.213957266216088,0.2457425642146015,97.8575620300729,0.2081911000423133,1,35.91529869349797,67.99127859979878,67.99128654856264,100.06726277609476,117.84172472902016,117.84173132069546,149.917712221905,149.91771869428257,186.75887831351645,186.7588982096865
288,94,2031119550,512,125,0.0004300121710734,0.0007293768540408,1.450622041703647e-07,1.4832465511252829e-08,0.2139572761030329,0.2457425533905213,52.27096474469024,0.2134660000447183,1,35.91529987743831,67.99127883555097,67.99129207265423,100.06726723767676,117.84172976444604,117.84173551290496,149.9177178963425,149.9177201199916,186.7588781165043,186.75890565083043
288,95,2031119551,512,125,0.0003802396678229,0.0007290742932011,1.1402556924338053e-07,4.8168790056507234e-08,0.2139572445603806,0.245742583623955,39.96707720283806,0.2011406000237912,1,35.9153002900855,67.99128022389934,67.9912874194567,100.06727170301032,117.84172906515936,117.84173059106088,149.9177082456966,149.91771546705073,186.7588779960902,186.7588966065489
288,96,2031119552,512,111,0.0005453406857796,0.0008122149297678,2.2921406171063434e-07,7.1542235498139e-08,0.2139572296798273,0.2457426002787275,53.45394749176254,0.2029043999500572,1,35.91529933285313,67.9912907659962,67.99129434464925,100.0672766742924,117.84173710735524,117.84174658661968,149.9177220103971,149.9177327358444,186.75889776172903,186.7589097710428
288,97,2031119553,512,123,0.0004861421835598,0.0007271807802244,1.8450442121079126e-07,9.016472836386813e-08,0.2139572417952285,0.2457426092879099,65.7707600924745,0.2093426999635994,1,35.91529903344405,67.99128575137331,67.99129291197195,100.067275349757,117.84173303911008,117.84173527569897,149.91771251578945,149.917726033078,186.75889240959853,186.75890191741064
288,98,2031119554,512,125,0.0004365231281174,0.0006805333364981,1.4812338377820278e-07,2.621480614170503e-08,0.2139572458617404,0.2457426196005689,67.8784980626424,0.2081477000610903,1,35.91529841720977,67.99128322227874,67.99128596459047,100.06727001478276,117.84172700815743,117.84173879912062,149.9177166488532,149.9177205789166,186.75888850148723,186.7588927006298
288,99,2031119555,512,118,0.0004644413741341,0.000785298036566,1.6863229343727525e-07,1.2755586974752285e-08,0.213957300148891,0.2457426487489826,91.85022049578409,0.2090928999241441,1,35.91530150212868,67.99128580844236,67.99129422303851,100.06727621970283,117.84173139934856,117.84173575293964,149.9177217412769,149.91772365356513,186.7588959459989,186.7589046058175
384,0,2031132608,512,143,0.0003847415129219,0.0006726436384783,1.167693239875482e-07,2.247444417407389e-08,0.2139572787874976,0.2457425025210054,43.742138872357984,0.3483369000023231,1,35.915299355434584,67.99127719552412,67.99128091717687,100.06725872617312,117.84172759468468,117.84172972318486,149.91771250907118,149.91771587838812,186.75886624866007,186.7588811619331
384,1,2031132609,512,138,0.0003902277801915,0.000663906349171,1.201972726938544e-07,3.6525307690976484e-08,0.2139572523559069,0.2457425706122877,82.55715064008542,0.346074300003238,1,35.91529951682103,67.99128153372595,67.99128625519522,100.0672702563169,117.84172953407575,117.84173209318516,149.91771091650824,149.9177163922983,186.75887697065855,186.7588898320272
384,2,2031132610,512,139,0.0003264238286669,0.0006126648639501,8.439515467227005e-08,3.5594336817716974e-08,0.2139572392108223,0.2457425351814966,166.59217902248594,0.3653828999958932,1,35.91529799533013,67.99127860470007,67.99128176059557,100.0672623397619,117.84172703229818,117.84172883606388,149.91770568870612,149.91771102492717,186.7588662915848,186.7588838662372
384,3,2031132611,512,137,0.0003765992898613,0.0005788482845091,1.1199571275075168e-07,5.4652110902724563e-08,0.2139572717507657,0.2457425595905959,114.92301488851788,0.3686603000387549,1,35.91529754010931,67.99127771826534,67.99127887936493,100.0672572897066,117.84172418620338,117.84172523846496,149.91770696942064,149.9177151627393,186.7588740887529,186.7588810263512
384,4,2031132612,512,135,0.0003530949429193,0.0007665763779341,9.861197303571569e-08,4.2491309653025764e-08,0.2139572158288176,0.2457425873071909,47.3952005316124,0.3769687000894919,1,35.91530185172154,67.99127847844156,67.99128049703161,100.06727233425624,117.8417276907403,117.8417334388146,149.91770678608052,149.91771315627986,186.7588762375016,186.75887793388225
384,5,2031132613,512,132,0.0004116633507226,0.0005707570141094,1.333659332427651e-07,3.0956295538387814e-08,0.2139572605654633,0.2457425760058489,113.37612886621254,0.374939400004223,1,35.91529642098468,67.99127787742782,67.99128059190562,100.06727125683152,117.8417309040348,117.84173367153612,149.917713725617,149.91771836651358,186.75887975346413,186.7588805503341
384,6,2031132614,512,131,0.0003856303822066,0.0005776058384062,1.1714675840522002e-07,4.970001818329736e-08,0.213957202812501,0.2457425419775349,242.8804244720621,0.3608437000075355,1,35.915297803790416,67.99127560582302,67.9912774110387,100.06726171082042,117.8417287562566,117.8417370881702,149.9177084840599,149.91771593497222,186.75887222047623,186.75887645942944
384,7,2031132615,512,139,0.0003628510818789,0.0007510435373263,1.0432082263844416e-07,1.8167014519313333e-08,0.2139572564496107,0.2457426233609765,90.80343600020636,0.3737857999512926,1,35.915301029624416,67.99128241908845,67.99129002004241,100.06726837188846,117.84172941531358,117.84173185153873,149.91771128858045,149.91771401213745,186.7588824984597,186.7588876660812
384,8,2031132616,512,136,0.0003350593004853,0.0006361455582219,8.908143132079764e-08,2.6054589186464733e-08,0.2139572248472842,0.2457426029568722,199.3438730396209,0.3451676999684423,1,35.91529880235592,67.9912801412621,67.99128066000517,100.06726279735454,117.84172605565917,117.84173312214526,149.91770782143894,149.91771172748298,186.7588771548689,186.75888293169317
384,9,2031132617,512,128,0.000380198962492,0.0006653573696429,1.140900707552399e-07,1.4244823049478148e-08,0.213957270870857,0.2457425696644001,47.52167292874748,0.3539837999269366,1,35.91529906314889,67.99127806177319,67.9912845587601,100.06726227159318,117.84172546925171,117.84173174212778,149.91771334116956,149.91771547672064,186.75887591297575,186.758890682917
384,10,2031132618,512,136,0.0003810988719067,0.0006864048944587,1.1457948789644609e-07,1.6787841080792365e-08,0.2139572779127571,0.2457425646919872,109.65705016259643,0.3424358000047505,1,35.915299814744394,67.99127845681892,67.99128201789925,100.06726869032846,117.84172718627248,117.8417303785512,149.91771303329844,149.91771555009294,186.75887524089535,186.75889070792408
384,11,2031132619,512,130,0.0004241972849566,0.00069511284829,1.4169164669992136e-07,5.3169431903479044e-08,0.2139572361586298,0.2457426036618736,73.86465074916202,0.3544588000513613,1,35.91529889467021,67.99128292882716,67.99128808275213,100.06726714600808,117.84172693892585,117.84173524858194,149.91771164364653,149.91771961468538,186.7588851477635,186.7588975415645
384,12,2031132620,512,131,0.0003736646434889,0.0007141577983213,1.0980044285800685e-07,2.189938446468323e-08,0.2139572680142748,0.2457426068364316,61.908255007234,0.3616265999153256,1,35.915300549723035,67.99128171372107,67.9912895440409,100.06726392730268,117.84172774302436,117.84173037973464,149.9177115505242,149.9177148336295,186.75888084263005,186.75889027191948
384,13,2031132621,512,137,0.0003814343975329,0.0005768318510756,1.1470479558621668e-07,2.0524999300814798e-08,0.2139573049022178,0.2457425505930913,178.82257485204832,0.3520775999641046,1,35.91529764314268,67.99127910289775,67.99128020714515,100.06726093984317,117.84172392700918,117.84172579087306,149.91771249181812,149.91771556887878,186.7588731460072,186.75887799603672
384,14,2031132622,512,136,0.0004239632044314,0.0006288538904787,1.4121204517102597e-07,6.39715353378731e-08,0.2139572617195301,0.2457425481239974,60.77070463418825,0.355429399991408,1,35.91529848858303,67.99127969785108,67.99128717358265,100.0672670892332,117.84172864225674,117.84172972522336,149.91770995231929,149.91771954278462,186.75887674975215,186.7588859707273
384,15,2031132623,512,132,0.0003530486142097,0.0007564384780148,9.874274580817261e-08,1.2665107409320169e-08,0.2139572515641905,0.2457425930627911,43.654710441815766,0.3555964000988751,1,35.9153011623216,67.99128014492841,67.99128597373782,100.06726516827536,117.84172765010318,117.84173257253047,149.91771127716126,149.917713175885,186.75887711997308,186.7588926163197
384,16,2031132624,512,132,0.0004239995001086,0.0008044344967417,1.4122869616531397e-07,5.1143371412884026e-08,0.2139572295393831,0.2457425991130748,104.01578960528708,0.3780448999023065,1,35.91530331089856,67.99128114115057,67.99128549485201,100.06726829514312,117.84172857829984,117.84173647526202,149.91771187798437,149.9177195452809,186.7588843964136,186.758888281656
384,17,2031132625,512,141,0.0003780666362453,0.0007091551383946,1.1259948314984933e-07,2.451900882381136e-08,0.2139572358134913,0.245742568573865,65.05036242851928,0.3859084999421611,1,35.91529994849469,67.99127969312005,67.99128866513944,100.06725822066004,117.84172514283574,117.8417352340996,149.9177115774218,149.91771525325518,186.7588755260198,186.75888984982544
384,18,2031132626,512,133,0.0003665725152151,0.0005784300214748,1.0612917938856657e-07,2.2261319788799097e-08,0.2139572693349855,0.2457425362558349,233.9208089708983,0.3394763999385759,1,35.915297876440455,67.99127467251128,67.99127798970656,100.06726323697958,117.84172670807808,117.84172957708884,149.9177109458763,149.91771428324213,186.75886971096207,186.7588715325691
384,19,2031132627,512,137,0.0003682188237252,0.0006543339932588,1.0736866533637485e-07,1.87049536778264e-08,0.2139572519350742,0.2457426043121333,166.8998675230466,0.3481186999706551,1,35.9152995551046,67.99127928043627,67.99128061687387,100.06726169513566,117.84172666371266,117.8417329046266,149.9177116648594,149.917714469063,186.75888009962657,186.75888248169
384,20,2031132628,512,136,0.0003613488511069,0.0006162502881301,1.032925675300727e-07,2.6999723926674606e-08,0.2139572649506987,0.2457425581297319,54.1480622109946,0.3523176000453532,1,35.915298678150016,67.99127904020948,67.9912798680538,100.06726221911708,117.84172666413689,117.84172909874206,149.91770981024737,149.9177138579838,186.75887256498805,186.75887763442097
384,21,2031132629,512,134,0.0004164659843472,0.0007331831520495,1.368490454058851e-07,9.335999786185705e-09,0.2139572861040451,0.2457425959678766,71.37037187917032,0.3526527000358328,1,35.915301021461715,67.99128335935916,67.99128393277661,100.0672723099547,117.84173054152544,117.84173360629586,149.91771748906214,149.91771888869374,186.75888326830557,186.75888948610083
384,22,2031132630,512,139,0.0003819765677557,0.0005974667646408,1.1503709202675065e-07,1.3909029198689986e-08,0.2139572522763876,0.2457425485120172,58.35637789309543,0.3564016000600531,1,35.91529638002873,67.9912786000466,67.99128419393396,100.06727019603184,117.84172576849625,117.84173472208452,149.91771353348625,149.9177156186959,186.75887288383447,186.75887380853607
384,23,2031132631,512,141,0.0003483596215875,0.0005851518998964,9.588279904949737e-08,5.5385038076609625e-08,0.2139572329887954,0.245742544161071,111.30096442019348,0.3676900999853387,1,35.91529717539319,67.99127926565166,67.99128503124533,100.0672677896582,117.84172713557928,117.84172852408064,149.91770444393094,149.91771274712838,186.75886935998312,186.7588837651083
384,24,2031132632,512,137,0.0003404320424511,0.0006291509682531,9.199185089640653e-08,2.9099123487477266e-08,0.2139572266306103,0.2457426009312612,76.78542202651613,0.3441767999902367,1,35.915298925056696,67.99127980930302,67.99128426718528,100.06726948376054,117.8417290129146,117.84173283468697,149.91770780133277,149.9177121638064,186.75887728751735,186.75888517817157
384,25,2031132633,512,134,0.0003825104130298,0.0006114783228514,1.1480379421209883e-07,1.347288348511626e-08,0.2139572654223409,0.2457425279666463,49.665432293536064,0.3373917000135407,1,35.9152972847717,67.99127782799161,67.99127938041383,100.06727224475478,117.8417294705029,117.84173278168394,149.91771356389674,149.91771558372042,186.7588697687443,186.7588748425596
384,26,2031132634,512,139,0.0003428800950038,0.0006179852116476,9.303790586648469e-08,4.1267479583155534e-08,0.2139572658964905,0.245742571303985,43.26904420104643,0.3502205000258982,1,35.91529822180524,67.99127819396351,67.99127967422727,100.06725865797452,117.84172454604736,117.84172528060677,149.91770613390298,149.91771232062854,186.75887300268647,186.75887962520835
384,27,2031132635,512,138,0.0003770744575617,0.0006324993072365,1.1243133863025577e-07,1.2401239294316124e-08,0.2139572824524881,0.2457425743118065,67.21247384793831,0.3602290999842807,1,35.91529830948366,67.99127872225245,67.99128015895367,100.06726136991703,117.84172520522849,117.84173003354884,149.9177133688821,149.91771522804734,186.75887636103096,186.75887664525317
384,28,2031132636,512,134,0.00038386694067,0.0005872417253759,1.1636698910085935e-07,3.37274486850888e-08,0.2139572535030355,0.2457425510741106,54.50056257017907,0.3725227999966591,1,35.91529812358852,67.99127924808393,67.9912805063555,100.06727053130992,117.84172656380473,117.84173176643156,149.91771076172952,149.917715818071,186.75887346731272,186.75887763857293
384,29,2031132637,512,145,0.0004306230940553,0.0006642406990274,1.460158765500687e-07,5.419108765956579e-08,0.2139572438612919,0.2457424577660167,60.97968930364244,0.3695372999645769,1,35.91529874642107,67.99127757901574,67.9912812193543,100.06726276502678,117.84172630530858,117.84173458893088,149.91771213876083,149.91772026296397,186.75886392367104,186.75888676412376
384,30,2031132638,512,130,0.0004473649862187,0.0006666533958078,1.5729516206682384e-07,2.35895504364044e-08,0.2139572763999728,0.2457425134466267,45.39689197478032,0.3721340000629425,1,35.91529999215944,67.99127852677039,67.99128034391074,100.06727325003318,117.84173121790911,117.84173598948328,149.91771841743738,149.9177219539285,186.75887396214443,186.7588863383369
384,31,2031132639,512,133,0.0004132674255967,0.0006883975823823,1.3439738110298445e-07,5.219852973538984e-08,0.2139572559082585,0.2457425034872033,65.92579789631154,0.3706917000235989,1,35.91530050103922,67.9912772939889,67.99128128745234,100.0672617786564,117.84172565975948,117.84173133977896,149.91771069566244,149.91771852114587,186.758869036268,186.75887608357476
384,32,2031132640,512,133,0.0004104716162257,0.0006607807471847,1.3291281500369178e-07,1.6054893432042412e-08,0.2139572939705607,0.2457425902002071,54.23458797746724,0.3690699000144377,1,35.91529908373538,67.99128031736804,67.99128322838405,100.06727447067458,117.8417274718197,117.84173082957427,149.91771589167047,149.91771829858314,186.7588818135192,186.7588849649388
384,33,2031132641,512,137,0.0003741128402712,0.0006354404753056,1.1052752066632477e-07,2.3227773034163084e-08,0.213957265404979,0.2457425323025023,93.01734045908788,0.3496339999837801,1,35.91529856730753,67.99127832584992,67.99128114763836,100.06726300864268,117.84172780922437,117.84173068076711,149.91771146037706,149.9177149426313,186.75886977767675,186.75888131295895
384,34,2031132642,512,139,0.0003050500735597,0.000523532932341,7.391104105615165e-08,1.2340377568854764e-08,0.2139572499856341,0.2457425363070839,47.46903090141304,0.3549994999775663,1,35.915296287058425,67.99127708792705,67.99127893191543,100.06725968517476,117.8417236245498,117.84172913515476,149.917707603132,149.917709453173,186.75886488857608,186.7588691610936
384,35,2031132643,512,136,0.0003237115806368,0.0006034725084633,8.302252446973743e-08,1.7974378269672203e-08,0.2139572574645166,0.2457426261604009,80.30900554969787,0.3661252999445423,1,35.91529851948106,67.99127813955785,67.99128033860184,100.06725942078766,117.84172412477236,117.8417285352741,149.9177081244682,149.9177108191456,186.7588797251512,186.75888255130383
384,36,2031132644,512,141,0.000316073917666,0.000652343305309,7.896708409586844e-08,1.2671799467243112e-08,0.2139572262991961,0.2457425509971545,76.25667108620293,0.3612344999564811,1,35.915299159518234,67.99127627128054,67.9912818974134,100.0672663880392,117.84172930540952,117.84173339447534,149.91770831143631,149.91771021116332,186.758867848868,186.7588752536374
384,37,2031132645,512,138,0.0003837880898254,0.0007264699533238,1.1646725830585704e-07,2.4993447274277505e-08,0.2139572666246773,0.245742555912517,72.48435648489975,0.3594851000234484,1,35.915301260936715,67.99127726671098,67.99128086183988,100.06726946003708,117.84172919668852,117.84173112367874,149.91771208614304,149.91771583310313,186.7588742077076,186.7588751201951
384,38,2031132646,512,139,0.0003858190375123,0.0005569078573257,1.1743994501008689e-07,4.6275234170690894e-08,0.2139572786687208,0.2457425411242029,87.47911636832941,0.3702429999830201,1,35.91529724338797,67.99127859888489,67.99128210232728,100.06726102954585,117.8417246632317,117.8417262733699,149.91770904144948,149.91771597892608,186.75887213650051,186.75888217178223
384,39,2031132647,512,138,0.0002758673392203,0.000555229948979,6.053731392920997e-08,1.8263923571484414e-08,0.2139572537965124,0.2457425334802882,61.98083377084695,0.3939217999577522,1,35.91529745447893,67.9912756017075,67.99127699022365,100.0672570069746,117.84172314525432,117.84172567083388,149.9177047101292,149.9177074482146,186.75886245983097,186.75887667122157
384,40,2031132648,512,139,0.0003756391235025,0.0007222593549259,1.1125635836511265e-07,4.440093167240622e-08,0.2139572232602899,0.2457425848075917,98.2596529182856,0.3557024000911042,1,35.91529955121645,67.99128210407275,67.9912872543504,100.0672699960596,117.84172996420236,117.84173393403636,149.91770839541152,149.917715051897,186.75887775838456,186.7588954778561
384,41,2031132649,512,143,0.0003821957048502,0.0006032185519473,1.1538733923632885e-07,4.51763428638591e-08,0.2139572627252671,0.2457425470174301,101.80388936834068,0.3587933999951929,1,35.91529834865564,67.9912778647076,67.99128004331362,100.06726169851709,117.8417249069727,117.84172852059712,149.9177088984708,149.91771567120415,186.75887271227768,186.7588751614567
384,42,2031132650,512,148,0.0002852145953476,0.0006219509991534,6.484365879529563e-08,9.676824387109654e-09,0.2139572463462064,0.2457425227976596,83.04639316417246,0.3528663999168202,1,35.915298252147736,67.99127501194347,67.99128118032021,100.06725722308612,117.8417233594486,117.84172872072206,149.91770664308467,149.9177080938119,186.7588615039132,186.75888052679088
384,43,2031132651,512,136,0.0004245497483488,0.0007072521350252,1.4201116454978029e-07,5.016705364303195e-08,0.2139572605901582,0.2457425814250125,67.83857203603942,0.3775524999946356,1,35.91530032429465,67.99128070476775,67.99128736975582,100.06726721669008,117.84173043666536,117.84173208387446,149.91771214165755,149.91771966258676,186.75888186196585,186.7588959353845
384,44,2031132652,512,143,0.0003579653267559,0.0005836978223581,1.0137887309798247e-07,3.944082133713666e-08,0.2139572625338722,0.2457425737953639,108.28891527094548,0.3677374999970197,1,35.915297830441936,67.99127812198063,67.99127833628648,100.06725848713188,117.8417248753178,117.84172730902978,149.91770765821,149.91771357108715,186.75887462664687,186.75888113608312
384,45,2031132653,512,128,0.0004632058949507,0.000717222089007,1.6798069811418736e-07,4.7678134375557384e-08,0.2139572862876723,0.2457424847621586,78.216498285571,0.3492094000102952,1,35.91530007345315,67.99127841629326,67.99128618292504,100.06727225145744,117.8417309877568,117.84173249778804,149.9177164080833,149.91772355587946,186.758871263786,186.75889407423935
384,46,2031132654,512,135,0.0003870116625904,0.0006845533212746,1.1835540958567129e-07,2.297598433111457e-08,0.2139572727072326,0.2457425746031502,67.32307060240089,0.3510394999757409,1,35.91529944964958,67.99128001390238,67.9912824126977,100.06726866175644,117.84172811106704,117.84173079731674,149.91771267166374,149.91771611617042,186.7588772928316,186.75888362687976
384,47,2031132655,512,137,0.000376156590801,0.0005604512515927,1.1156882451983853e-07,1.8074653920460685e-08,0.2139572995694747,0.245742550669099,116.5448336024578,0.3591363000450656,1,35.91529692867095,67.99127791167786,67.99128277719231,100.06726135283,117.84172528295616,117.8417264875582,149.9177123890307,149.9177150987412,186.75887268726453,186.75887851467849
384,48,2031132656,512,130,0.0004256070142771,0.0006644632186725,1.4270779395902494e-07,2.2867140328534673e-08,0.213957288512557,0.2457426102360598,53.81464715114213,0.3570204999996349,1,35.915299237566934,67.99128077039697,67.99128720181784,100.06726732329268,117.84173034131749,117.84173209498996,149.9177163388348,149.91771976702384,186.7588862856888,186.75888939580813
384,49,2031132657,512,143,0.0003195437539124,0.0005972264677594,8.083711910148065e-08,2.5459506007124122e-08,0.213957258929949,0.2457424752309187,98.98279352595476,0.3676569999661296,1,35.915297687068644,67.99127601493181,67.99128222087097,100.06726535522004,117.84172373754272,117.8417268657958,149.91770667468413,149.91771049151467,186.75885677051963,186.7588775695129
384,50,2031132658,512,133,0.000324851877135,0.0008038964093659,8.360635310876256e-08,2.1760843566404257e-08,0.2139572364497275,0.2457426046305646,51.67562780927862,0.3402393000433221,1,35.91530262190192,67.99127986598731,67.99128422269307,100.06727248501814,117.84172683540471,117.841731205631,149.91770764433628,149.91771090667186,186.7588765849739,186.75888691933923
384,51,2031132659,512,127,0.0004247791265099,0.0006376101540119,1.4207758709687957e-07,4.591883123090057e-08,0.2139572632273311,0.2457425087620648,68.55034433166753,0.3354736999608576,1,35.91529922674934,67.99127640975928,67.9912837367661,100.06727030009957,117.84173134490707,117.8417323353572,149.9177127884992,149.91771967254468,186.75887097846189,186.7588896461478
384,52,2031132660,512,141,0.0003411598054428,0.000585669125387,9.262446222810166e-08,4.9383425016221984e-08,0.2139572404127004,0.2457425044848593,52.123908107255154,0.3693485999247059,1,35.91529781356562,67.99127596347101,67.99127919400972,100.06726111442684,117.8417235840759,117.84172782237157,149.9177048551966,149.91771225864602,186.7588629233344,186.75887851899648
384,53,2031132661,512,139,0.0003899261568233,0.0005864993982816,1.2008338580788544e-07,2.2980054848003533e-08,0.2139572942850601,0.2457424837114276,47.18867152858271,0.3620021999813616,1,35.91529764323095,67.99127670427683,67.99127889045411,100.06725816761475,117.84172535437015,117.84172782086247,149.9177129301077,149.91771637522464,186.758863925608,186.75887618778376
384,54,2031132662,512,137,0.0003023880306628,0.0006255495632512,7.261066551431592e-08,1.8327800220800515e-08,0.2139572547549705,0.24574256462883,109.7939809811068,0.3422376000089571,1,35.91529820347191,67.991278408583,67.99128179577946,100.06725815468468,117.84172594087778,117.84172732757688,149.91770651056206,149.91770925822368,186.75886893955771,186.75888592272227
384,55,2031132663,512,137,0.0003335216212985,0.0005906821547271,8.798587210864426e-08,2.15251687716046e-08,0.2139572524835059,0.2457425739837294,41.38746990385421,0.3704274999909103,1,35.9152975847224,67.99127835037946,67.99128027078794,100.06726426651775,117.84172676740096,117.84172949378308,149.9177083362355,149.9177115632393,186.75887264703832,186.75887781410836
384,56,2031132664,512,131,0.0003863815796793,0.0006880628174406,1.1736413170412323e-07,2.3116629780089103e-08,0.213957250772888,0.2457425433221203,56.776115847524736,0.3573937000473961,1,35.91529871603451,67.99128164334768,67.99128778245368,100.06726776074282,117.84172922422292,117.84173391596786,149.9177125019684,149.91771596756033,186.7588724546415,186.7588809997012
384,57,2031132665,512,141,0.000384399202991,0.0006330733070117,1.1706965233903722e-07,2.6184019528196922e-08,0.2139572884121549,0.245742545809036,150.22410907043587,0.3710902999155223,1,35.91529835867236,67.99128087707729,67.99128301085732,100.06726381738976,117.84172511805158,117.84172776917192,149.91771199796472,149.91771592341266,186.75887278332647,186.758883283285
384,58,2031132666,512,140,0.0003916167764903,0.0006150842509783,1.213478145015151e-07,6.219190501277051e-08,0.213957231148734,0.2457425675665735,92.59786846836728,0.3659433000721037,1,35.91529820256707,67.99127996615022,67.99128155418784,100.06726752388478,117.84172879968348,117.84173159712508,149.91770724111765,149.91771656478488,186.75887668653868,186.75888261725888
384,59,2031132667,512,133,0.0003704056511681,0.0005644453180251,1.0856501984380425e-07,2.5990773013832883e-08,0.2139572734407981,0.2457425164883423,50.04008834901112,0.3615557999582961,1,35.915297447296616,67.99127638228491,67.99127892384816,100.06726510341382,117.84172421707017,117.8417287676194,149.91771075194086,149.91771464841773,186.75886711264067,186.7588788382401
384,60,2031132668,512,140,0.0003166535589386,0.0005918118543426,7.939699767765089e-08,3.2429221676991725e-08,0.213957237967898,0.2457425971783015,65.84592912658209,0.3536496000597253,1,35.915298127370896,67.99127717050501,67.99127994846373,100.06726279676356,117.84172742088506,117.8417287475948,149.9177054139007,149.91771027561498,186.7588748366909,186.7588766663233
384,61,2031132669,512,149,0.0002741559338096,0.0005386433442604,6.00737808088637e-08,3.083402552232183e-08,0.2139572510302366,0.2457425126295355,75.7053376812819,0.3309339999686926,1,35.91529715394928,67.99127433598761,67.9912752339334,100.0672564677687,117.84172357335216,117.841724131575,149.91770275615664,149.91770737872278,186.7588592644423,186.75886149715657
384,62,2031132670,512,145,0.0002833584424929,0.0005551958570815,6.430340028958779e-08,1.821893763917655e-08,0.2139572525919218,0.2457425189331604,65.05570317931924,0.3331227999879047,1,35.91529743874682,67.99127558525468,67.99127793601347,100.06725998587682,117.84172417961408,117.8417264227705,149.9177052814764,149.9177080128176,186.75886084356205,186.75886935933733
384,63,2031132671,512,120,0.0005096544439871,0.0010860277700855,2.0228095237770837e-07,6.121714541805284e-08,0.2139571591261834,0.2457425286508918,83.42230555381681,0.3501107000047341,1,35.91531274261276,67.99128122139079,67.9912951511395,100.06728172203408,117.8417332667236,117.84175467402358,149.9177195205611,149.91772869809463,186.75888298569905,186.75890233284792
384,64,2031132672,512,137,0.000357245975697,0.0005606384714531,1.0100835406592653e-07,3.083079447489327e-08,0.2139572910179878,0.2457424968123928,151.23796624356808,0.3484662000555545,1,35.91529704877457,67.99127715993723,67.99128459328315,100.06725741319131,117.84172378187532,117.84172427400478,149.91770889345804,149.9177135155398,186.75886302998967,186.7588896275195
384,65,2031132673,512,142,0.0003787816736915,0.0006173223195406,1.1287874722575656e-07,1.8342542313101885e-08,0.2139572775563525,0.2457425383938053,65.26998715924785,0.3518330999650061,1,35.91529885033308,67.99127780396101,67.99128654315861,100.06726067401964,117.8417270514116,117.8417299439342,149.91771254525008,149.9177152951218,186.75887104336132,186.75889368502484
384,66,2031132674,512,139,0.0002954725873551,0.0006289552980258,6.929993749489581e-08,1.1867232068189869e-08,0.2139572153968273,0.245742606353516,69.57036063884854,0.3618618999607861,1,35.91529850283732,67.99128068252136,67.99128401239673,100.06726579413689,117.84172798606406,117.84173370027592,149.91770698277884,149.91770876188696,186.7588746984899,186.7588897997761
384,67,2031132675,512,142,0.0003692908577146,0.0006946230524634,1.077091170293429e-07,2.3830230198176652e-08,0.2139572672647192,0.2457426226695968,57.227067571270034,0.3594249000307172,1,35.91529964682337,67.99128031234382,67.99128664988294,100.06726803585548,117.84172824060109,117.84172988911158,149.91771094752949,149.91771452010275,186.75888290277496,186.7588863077017
