kind,mode,epoch,seconds,learning_rate,paper_budget_reached,eps1_train,lambda_ref,lambda_eps,lambda_domain,lambda_stabilized,relerr_eps,relerr_domain,relerr_stabilized,stationarity_rel,admissible,loss,a_eps,domain_energy,mass,boundary_integral,orth_penalty,rayleigh_eps,rayleigh_domain,norm
square,2,96000,1687.5904365000024,0.001,0,2000.0,181.8948678598285,179.13087498495088,173.23414798426282,245.80485992431622,0.015195551734904434,0.04761387705693707,0.3513567634779993,0.3722082245451363,1,83.38725078582866,135.09963535115483,130.65235250488283,0.7541951400756838,0.0022236414231359965,0.001464851639296107,179.13087498495088,173.23414798426282,0.8684440915083042
square,2,97000,1703.2657317000267,0.001,0,2000.0,181.8948678598285,178.8656966750289,169.52120109699516,90.83839105606117,0.016653417550702734,0.0680264754493718,0.500599482960328,0.49214191013327513,1,84.17265537410019,162.6178245739478,154.12216793945313,0.9091616089439388,0.004247828317247332,0.001601679529425647,178.8656966750289,169.52120109699516,0.953499663840496
square,2,98000,1720.2109510000155,0.001,0,2000.0,181.8948678598285,178.27598280030503,172.7131876940715,146.9049461174009,0.01989547644803402,0.050477950663416024,0.1923634358358669,0.17596894539655544,1,81.64475393662832,152.08635915299953,147.3407661621094,0.8530950538825991,0.0023727964954450725,0.0004126171233788853,178.27598280030503,172.7131876940715,0.9236314491628136
square,2,99000,1738.0686744000122,0.001,0,2000.0,181.8948678598285,178.2127937970729,172.3529535572454,200.58022272109955,0.02024286944474481,0.05245840311413449,0.10272612460770641,0.1255096699145852,1,81.45291810658834,142.46683192550663,137.7823597460938,0.7994197772789005,0.002342236089706421,0.00032279141424709676,178.2127937970729,172.3529535572454,0.8941027778051585
square,2,100000,1757.1828597000276,0.001,1,2000.0,181.8948678598285,178.65704940570194,172.5757570539137,161.3560595893857,0.017800493725978514,0.051233500513584,0.11291582061716218,0.09683911087677503,1,81.60404348868936,149.82965189573167,144.72961291503904,0.8386439404106143,0.0025500194903463128,0.00036054609854035074,178.65704940570194,172.5757570539137,0.9157750490216549
square,2,101000,1775.284201900009,0.001,1,2000.0,181.8948678598285,178.0313882851586,171.58385200237066,128.15738868713368,0.0212401791217505,0.05668667829267015,0.2954315303393052,0.28014160917590636,1,82.68542427741934,155.21535045818752,149.59411358886723,0.8718426113128663,0.002810618434660137,0.0019433399590986465,178.0313882851586,171.58385200237066,0.933725126208386
square,2,102000,1792.637063000002,0.001,1,2000.0,181.8948678598285,179.12719075074145,169.7268453004142,100.75609254837015,0.015215806480146997,0.06689590917315606,0.44607512166855295,0.4375164812997376,1,83.07758463782827,161.07903494153018,152.62583156738276,0.8992439074516299,0.004226601687073708,2.392413184795855e-07,179.12719075074145,169.7268453004142,0.9482847185585297
square,2,103000,1809.75848650001,0.001,1,2000.0,181.8948678598285,178.5585886575332,171.86918274373932,127.56064262390166,0.018341799532608657,0.05511802083286466,0.2987122499673701,0.2856090340826066,1,82.6903254768953,155.78154034236135,149.94543934570314,0.8724393573760983,0.002918050498329103,0.0014632518381178577,178.5585886575332,171.86918274373932,0.934044622797058
square,2,104000,1827.0876850000059,0.001,1,2000.0,181.8948678598285,179.7675250768351,169.76799903376488,128.89672006607034,0.01169545247770687,0.06666965906596559,0.2913669220980962,0.28298106117343436,1,84.64087363747994,156.596080720036,147.8854607861328,0.8711032799339297,0.004355309966951609,0.004378484333028412,179.7675250768351,169.76799903376488,0.9333291380504145
square,2,105000,1844.4452786000038,0.001,1,2000.0,181.8948678598285,178.09300856090465,172.1298345341608,272.2772671127317,0.020901410488687565,0.05368504037833994,0.4968936194645882,0.5288487140112392,1,84.41322051621485,129.6023308980572,125.2627935986328,0.7277227328872683,0.002169768649712205,0.0021566550411835613,178.09300856090465,172.1298345341608,0.853066663800238
square,2,106000,1861.7279488000204,0.001,1,2000.0,181.8948678598285,178.23213593421133,171.493166614508,163.54454612731917,0.02013653254054286,0.05718523764692608,0.10088421926588075,0.08240707956456077,1,81.6067243648454,149.08324215754809,143.44639451660157,0.8364554538726808,0.002818423820473254,0.0007567972881472996,178.23213593421133,171.493166614508,0.9145793863151962
square,2,107000,1879.0705006000062,0.0002,1,2000.0,181.8948678598285,177.4775345758473,172.2641013071691,186.4203041267395,0.02428509026095934,0.052946884461198974,0.024879406000604537,0.050388177705220416,1,80.91081653863718,144.39211860455393,140.15057515136718,0.8135796958732605,0.0021207717265933753,5.324957736740521e-05,177.4775345758473,172.2641013071691,0.9019865275453179
square,2,108000,1896.3203728000226,0.0002,1,2000.0,181.8948678598285,177.2613562268108,171.5332651595925,195.76974544525137,0.025473569911760165,0.05696478862845567,0.07627965400384522,0.10441299566025315,1,81.4185278487121,142.55894564100802,137.95224150390627,0.8042302545547486,0.002303352068550885,0.0011152134405669307,177.2613562268108,171.5332651595925,0.8967888572873487
square,2,109000,1913.7498383000202,0.0002,1,2000.0,181.8948678598285,177.39904777398363,171.28680831107565,158.1702798080443,0.02471658567799419,0.05831972981737795,0.13043022230878332,0.10839273495107958,1,80.99483789952991,149.33979074989202,144.19432591308595,0.8418297201919557,0.00257273241840303,0.0001409663418902867,177.39904777398363,171.28680831107565,0.9175127902061941
square,2,110000,1930.9939778000116,0.0002,1,2000.0,181.8948678598285,177.48702771487365,170.34299778985437,152.84826551437368,0.024232900008765625,0.06350849920007762,0.15968896037154093,0.1388200733187173,1,81.13070309062033,150.35844337735364,144.30636603515634,0.8471517344856263,0.00302603867109865,0.00022166666851077772,177.48702771487365,170.34299778985437,0.9204084606769031
square,2,111000,1948.175843200006,0.0002,1,2000.0,181.8948678598285,177.50537133504088,172.05688638474265,158.49621040344232,0.024132052632569366,0.054086086049811924,0.12863835979373328,0.10709062372945787,1,80.97862654266495,149.3714426521811,144.7865219189453,0.8415037895965577,0.0022924603666178885,2.5286077022692418e-05,177.50537133504088,172.05688638474265,0.9173351566339086
square,2,112000,1965.7529099000094,0.0002,1,2000.0,181.8948678598285,177.4707535067829,171.6179145155709,181.4023336791989,0.024322370417041744,0.056499413453364795,0.0027077959176350177,0.022153397642872694,1,80.92013103762271,145.2771446608466,140.48602432128908,0.8185976663208011,0.0023955601697787637,0.00010971408226910197,177.4707535067829,171.6179145155709,0.9047638732403064
square,2,113000,1983.5502994000271,0.0002,1,2000.0,181.8948678598285,177.39240026352817,171.60528703324604,190.02466516494755,0.024753131571419694,0.05656883532586419,0.0446950340093378,0.07121085730083876,1,80.92624035627465,143.68346880064487,138.99604982421874,0.8099753348350525,0.0023437094882130622,0.00011432522637919512,177.39240026352817,171.60528703324604,0.8999862970262672
square,2,114000,1999.4829203000118,4e-05,1,2000.0,181.8948678598285,177.29566750592937,171.73821012719978,174.8087559509275,0.025284937436736054,0.05583806652783428,0.03895718440149561,0.014026916675325476,1,80.79249303554224,146.30283243372858,141.716867265625,0.8251912440490725,0.002292982584051788,3.103058800414402e-06,177.29566750592937,171.73821012719978,0.9084003765130618
square,2,115000,2015.249974300008,4e-05,1,2000.0,181.8948678598285,177.33395540825066,171.61511734252176,165.5345160675049,0.025074442754990597,0.05651479141912082,0.08994399888693497,0.06653795835987296,1,80.90137757882938,147.9790649174094,143.20689194335935,0.8344654839324951,0.0023860864870250227,0.00012285223539785275,177.33395540825066,171.61511734252176,0.9134908231244007
square,2,116000,2031.1564312000119,4e-05,1,2000.0,181.8948678598285,177.31318001752652,171.81408959603766,173.43583250045737,0.02518865923052167,0.055420905396623275,0.04650507987883325,0.021867226771782548,1,80.80054634915695,146.56072102788335,142.0153699316407,0.8265641674995426,0.002272675548121334,3.776728672063074e-07,177.31318001752652,171.81408959603766,0.9091557443582164
square,2,117000,2046.9398976000084,4e-05,1,2000.0,181.8948678598285,177.25059618766213,171.66312134382227,183.86761981964116,0.025532725176970594,0.056250880722434726,0.010845561411512133,0.03733146051014315,1,80.80248466776064,144.65995095502433,140.09983181152342,0.8161323801803588,0.002280059571750462,4.1367571426890864e-05,177.25059618766213,171.66312134382227,0.9034004539407532
square,2,118000,2062.7951820000017,4e-05,1,2000.0,181.8948678598285,177.32114575798835,171.49240943657102,162.96554061889634,0.025144866128739566,0.05718940036985436,0.10406740697884588,0.08095822456891205,1,80.85199976001941,148.42390937637566,143.54505622070312,0.8370344593811037,0.002439426577836275,1.2064290585903339e-06,177.32114575798835,171.49240943657102,0.9148958735184587
square,2,119000,2078.4973935000016,4e-05,1,2000.0,181.8948678598285,177.2472463819842,171.4661459774887,177.55364381790127,0.025551141340754254,0.057333788495760984,0.023866665909852168,0.0017286442648409223,1,80.82091660555498,145.7763519301736,141.0217069677734,0.8224463561820987,0.002377322481200099,0.00010283306442929095,177.2472463819842,171.4661459774887,0.9068882820844576
square,2,120000,2095.6082002000185,4e-05,1,2000.0,181.8948678598285,177.30333641890317,171.08135676729,157.907064476013,0.025242776197862023,0.05944923691234429,0.13187729629788644,0.1093959782971249,1,80.9228096474615,149.3058870431912,144.06640193359377,0.842092935523987,0.0026197425547987226,7.241174601594079e-05,177.30333641890317,171.08135676729,0.9176562185938626
square,2,121000,2113.2080425000167,8.000000000000001e-06,1,2000.0,181.8948678598285,177.23422740599358,171.54447456906735,176.80293561935412,0.025622715520629773,0.05690316286843982,0.027993820278636602,0.002433456522207164,1,80.7816527210368,145.89869570838573,141.2149078759766,0.8231970643806459,0.0023418939162045717,3.4970711877131745e-05,177.23422740599358,171.54447456906735,0.9073020800045848
square,2,122000,2130.603499800025,8.000000000000001e-06,1,2000.0,181.8948678598285,177.2528681879341,171.6788695548097,179.28170902252205,0.025520234443731638,0.05616430207855808,0.01436631427842266,0.011446025417410199,1,80.78064510455417,145.47467105005745,140.89998841796879,0.820718290977478,0.0022873413160443305,1.5653564032751854e-05,177.2528681879341,171.6788695548097,0.9059350368417582
square,2,123000,2147.9629862,8.000000000000001e-06,1,2000.0,181.8948678598285,177.24519315711095,171.63267886218105,175.3615538215636,0.025562429316591195,0.056418243782203274,0.035918077926748296,0.010627308430743602,1,80.79618302849714,146.1632006776768,141.53490561035156,0.8246384461784364,0.0023141475336626175,5.332809996092038e-05,177.24519315711095,171.63267886218105,0.9080960555901763
square,2,124000,2165.0896924000117,8.000000000000001e-06,1,2000.0,181.8948678598285,177.26957767221506,171.52497096781843,169.88813331603993,0.025428371025716774,0.05701038745085049,0.0660091990777947,0.04163965669182103,1,80.80952095800778,147.1535800277597,142.38491383300783,0.8301118666839601,0.0023843330973759296,3.447296745160785e-05,177.26957767221506,171.52497096781843,0.911104750664796
square,2,125000,2182.443288700015,8.000000000000001e-06,1,2000.0,181.8948678598285,177.2588195561666,171.5744214010506,172.1263460540774,0.025487515718335338,0.05673852473249008,0.05370421892979909,0.028954686231919262,1,80.80255618342531,146.74790664010462,142.04194316894527,0.8278736539459226,0.0023529817355796697,4.3466223782008115e-05,177.2588195561666,171.5744214010506,0.9098756255367667
square,2,126000,2200.2664475000056,8.000000000000001e-06,1,2000.0,181.8948678598285,177.24262280585287,171.63121449627198,176.27457592010498,0.02557656028844496,0.05642629439916846,0.03089857347737061,0.005461704811309805,1,80.78991008641515,145.99925463578404,141.37699494628907,0.823725424079895,0.0023111298447474836,4.420247913981708e-05,177.24262280585287,171.63121449627198,0.9075932040732207
square,2,127000,2217.664986000018,8.000000000000001e-06,1,2000.0,181.8948678598285,177.21891535637585,171.539196463357,174.47773756027206,0.02570689628833309,0.05693218021110841,0.04077701799301024,0.015467749537860854,1,80.82385816422195,146.29815995211004,141.60942556152344,0.8255222624397279,0.002344367195293307,0.00012831592425827042,177.21891535637585,171.539196463357,0.9085825567551514
square,2,128000,2235.4749596000183,8.000000000000001e-06,1,2000.0,181.8948678598285,177.24959141261942,171.45749352592784,170.79633928298944,0.025538249109858444,0.05738135691625942,0.061016172184647895,0.03640771230105382,1,80.80118649348985,146.97601005993843,142.1731812890625,0.8292036607170106,0.002401414385437965,4.066817080624985e-05,177.24959141261942,171.45749352592784,0.9106062050727585
square,2,129000,2252.7708136000147,1.6000000000000004e-06,1,2000.0,181.8948678598285,177.22763526557947,171.5982311970406,178.65794404983515,0.025658957007218573,0.05660762606409918,0.01779557525772409,0.008070461370837214,1,80.7813760051045,145.56451032021698,140.94084400878904,0.8213420559501649,0.0023118331557139757,3.8911203935025246e-05,177.22763526557947,171.5982311970406,0.9062792372939837
square,2,130000,2271.3906403,1.6000000000000004e-06,1,2000.0,181.8948678598285,177.22675829259248,171.68504973014808,182.3134058570861,0.02566377832514417,0.05613032544463156,0.0023009884895715395,0.02870135194876065,1,80.77445873068673,144.91594437925937,140.38456357910158,0.8176865941429139,0.002265690400078892,1.3884104508795406e-05,177.22675829259248,171.68504973014808,0.9042602469106523
square,2,131000,2290.6628707000054,1.6000000000000004e-06,1,2000.0,181.8948678598285,177.23547062669832,171.586310440051,175.8492621421812,0.025615880689502515,0.056673162585991574,0.033236813049096904,0.007821281370007531,1,80.7800101759139,146.0687438915712,141.41298435546878,0.8241507378578188,0.002327879768051207,2.9794962281828507e-05,177.23547062669832,171.586310440051,0.9078274824314467
square,2,132000,2308.213508100016,1.6000000000000004e-06,1,2000.0,181.8948678598285,177.22677349520188,171.68821870995978,181.10152490615818,0.025663694746043873,0.0561129034038176,0.0043615466615677,0.02186323959151237,1,80.77637166238532,145.13073456102254,140.59522049316408,0.8188984750938418,0.0022677570339292292,2.3127602080179767e-05,177.22677349520188,171.68821870995978,0.9049300940370155
square,2,133000,2325.701406500011,1.6000000000000004e-06,1,2000.0,181.8948678598285,177.23281463291664,171.60838301298045,175.50604461669917,0.025630482496650363,0.0565518146162046,0.03512371359511188,0.00974294754497888,1,80.78435596732085,146.1273843604088,141.4900744873047,0.8244939553833008,0.0023186549365520476,4.0141725733497915e-05,177.23281463291664,171.60838301298045,0.9080164951052931
square,2,134000,2343.2649463000125,1.6000000000000004e-06,1,2000.0,181.8948678598285,177.24319790581055,171.538183398711,173.88572816848747,0.025573398572205034,0.05693774971759269,0.044031696911388515,0.018942728279520645,1,80.78664248169306,146.42313537504734,141.71014146972658,0.8261142718315125,0.0023564969526603816,3.202635799623458e-05,177.24319790581055,171.538183398711,0.9089082857095717
square,2,135000,2363.0635493000154,1.6000000000000004e-06,1,2000.0,181.8948678598285,177.23137059819004,171.64849011423976,179.16384864807122,0.0256384213392554,0.056331318558612606,0.015014273046240416,0.010903701999023635,1,80.77576121048244,145.4779161406457,140.89528601074215,0.8208361513519288,0.002291315064951778,2.3763949124701778e-05,177.23137059819004,171.64849011423976,0.9060000835275507
square,2,136000,2381.5616763000144,1.6000000000000004e-06,1,2000.0,181.8948678598285,177.23586681380922,171.54273667933424,175.6618487930296,0.025613702579061193,0.056912717232197055,0.03426715190008649,0.008880922631947655,1,80.79495780396921,146.10228677686032,141.40922240722654,0.8243381512069704,0.002346532184816897,5.9086270385491574e-05,177.23586681380922,171.54273667933424,0.9079306973590938
square,2,137000,2400.207878300018,1e-06,1,2000.0,181.8948678598285,177.23467234217614,171.58709997787653,176.2411248970033,0.02562026940333248,0.05666882195871149,0.031082476539041757,0.005605830010815658,1,80.7957453922101,145.99863431783922,141.346396459961,0.8237588751029967,0.002326118928939104,6.23894141004173e-05,177.23467234217614,171.58709997787653,0.9076116323092145
square,2,138000,2418.3213552000234,1e-06,1,2000.0,181.8948678598285,177.23429959135896,171.6021189957418,175.58023532867418,0.02562231866850177,0.056586252186172165,0.0347158367107999,0.009332641968842852,1,80.79932528428711,146.11545956079541,141.4721785595703,0.8244197646713258,0.002321640500612557,6.898148874249256e-05,177.23429959135896,171.6021189957418,0.9079756410120956
square,2,139000,2436.706705300021,1e-06,1,2000.0,181.8948678598285,177.2404437578509,171.57543846296764,173.6844923591614,0.025588539999734324,0.056732933250283946,0.04513802724216594,0.020062866709743214,1,80.79667495090081,146.45652725825607,141.77544553222657,0.8263155076408386,0.0023405408630147576,5.367120051574144e-05,177.2404437578509,171.57543846296764,0.9090189809024004
square,2,140000,2456.9956329000124,1e-06,1,2000.0,181.8948678598285,177.22637954723763,171.68976845642482,180.19949529647826,0.025665860546370683,0.05610438339177293,0.009320617911313101,0.016775808188578295,1,80.78144938602571,145.2902753996033,140.75135883300786,0.8198005047035217,0.002269458283297718,3.669431989538249e-05,177.22637954723763,171.68976845642482,0.9054283542630647
square,2,141000,2476.01742270001,1e-06,1,2000.0,181.8948678598285,177.23576214647213,171.63234361840196,176.15005155563335,0.02561427800671525,0.05642008684563346,0.031583168738010876,0.006125798640691451,1,80.78135744039791,146.0156735068691,141.39929744140628,0.8238499484443667,0.0023081880327314144,3.26210424005753e-05,177.23576214647213,171.63234361840196,0.9076618029003791
square,2,142000,2493.169401500025,1e-06,1,2000.0,181.8948678598285,177.22766517471646,171.70204626792903,179.58893013000477,0.025658792576317636,0.05603688389797917,0.012677310563818309,0.013323342904509284,1,80.77803814928794,145.39953839655044,140.86625947753907,0.8204110698699952,0.0022666394595056774,3.0445989405577877e-05,177.22766517471646,171.70204626792903,0.9057654607402488
square,2,143000,2510.583904500003,1e-06,1,2000.0,181.8948678598285,177.22848267539823,171.66067132641743,179.10923904418908,0.025654298218167892,0.056264350137122825,0.015314499240220913,0.010612043506773928,1,80.77996372256231,145.4852240064514,140.91465911132815,0.8208907609558109,0.002285282447561622,3.4643683178981174e-05,177.22848267539823,171.66067132641743,0.9060302207740153
square,2,144000,2530.619617600023,1e-06,1,2000.0,181.8948678598285,177.2382911920288,171.59452058160824,176.3956314086912,0.025600374120440497,0.056628025844895784,0.030233048990558207,0.00475438900742182,1,80.77894966332113,145.9742309074134,141.3259967773438,0.8236043685913088,0.0023241170650348066,2.5959029193409456e-05,177.2382911920288,171.59452058160824,0.9075265112333131
square,2,145000,2550.1505403000046,1e-06,1,2000.0,181.8948678598285,177.2314355150309,171.6455152791286,177.252283592224,0.02563806444715815,0.05634767325375141,0.02552344836459146,0.00011763193776823721,1,80.77797608187723,145.81675884566368,141.2209557275391,0.822747716407776,0.0022979015590623023,3.0007298761670665e-05,177.2314355150309,171.6455152791286,0.9070544175559567
square,2,146000,2570.8118076000246,1e-06,1,2000.0,181.8948678598285,177.22917267876022,171.66059718172406,179.34744382858293,0.025650504799639297,0.05626475776101152,0.014004925269297178,0.011952158427451514,1,80.77478259487751,145.44357358697005,140.8737078710938,0.8206525561714171,0.002284932857938111,2.3238798861610862e-05,177.22917267876022,171.66059718172406,0.9058987560270834
square,2,147000,2591.185315800016,1e-06,1,2000.0,181.8948678598285,177.23916470685376,171.6108811747346,174.97758562087995,0.025595571814387427,0.056538080519231225,0.03802901269473497,0.012760041437310795,1,80.780620691003,146.226283588987,141.58282352050782,0.82502241437912,0.00232173003423959,2.6380058162800817e-05,177.23916470685376,171.6108811747346,0.9083074448550557
square,2,148000,2609.7758231000043,1e-06,1,2000.0,181.8948678598285,177.2391395791659,171.60520984025177,175.3136402893065,0.025595709958405145,0.0565692597083395,0.03618149125347295,0.010863849228964216,1,80.77893537728121,146.16670081779782,141.5204758105469,0.8246863597106935,0.0023231125036254525,2.3733701020436373e-05,177.2391395791659,171.60520984025177,0.9081224365198194
square,2,149000,2629.040508700011,1e-06,1,2000.0,181.8948678598285,177.2245707338684,171.64523474987678,179.01230821609505,0.02567580482567062,0.0563492155141523,0.015847394033980174,0.010087413245374568,1,80.78045548022654,145.49919125419203,140.91862508300784,0.820987691783905,0.0022902830855920904,3.901645983394976e-05,177.2245707338684,171.64523474987678,0.9060837112452166
square,2,150000,2648.791416000022,1e-06,1,2000.0,181.8948678598285,177.22307069012874,171.67609102138545,179.8180257034302,0.025684051587975227,0.056179577569598266,0.011417816131012294,0.014642309283979756,1,80.7767855031355,145.35516800953033,140.80563527343753,0.8201819742965698,0.0022747663680464025,3.11418128009349e-05,177.22307069012874,171.67609102138545,0.9056389867361994
square,3,1,0.4906591000035405,0.001,0,2000.0,181.8948678598285,2479.425224269911,85.49710915747971,472.1795815086364,12.631089504848488,0.5299641481728592,1.5958928202004385,0.8095608704442079,1,717.882880031641,1308.6912594921876,45.12711993530274,0.5278204184913636,0.6317820697784424,0.015597721974258995,2479.425224269911,85.49710915747971,0.7265125040158384
square,3,1000,21.496260099986102,0.001,0,2000.0,181.8948678598285,2279.3561455876616,81.04118084518369,998.8472641396895,11.53117348722656,0.5544614215963724,4.49134385094042,0.5617853462376905,0,250.7854038292716,2.627495567438006,0.09341907532215118,0.0011527358603104945,0.0012670382460579276,9.538355143382031e-05,2279.3561455876616,81.04118084518369,0.03395196401256479
square,3,2000,41.10621560001164,0.001,0,2000.0,181.8948678598285,1998.7102963907337,112.30815468266285,999.916095211627,9.988272071155828,0.3825655665600772,4.49721994345756,0.4997193455113164,0,250.0434299871983,0.167701364437677,0.009423191951215267,8.390478837303821e-05,7.913908624323086e-05,3.0598783252186325e-06,1998.7102963907337,112.30815468266285,0.009159955697111106
square,3,3000,61.77889940000023,0.001,0,2000.0,181.8948678598285,1928.1090844893895,99.24886363299196,999.8892806673306,9.600129114006808,0.4543613857787624,4.497072525640819,0.481414568962458,0,250.05475306175535,0.21347895114846524,0.010988767949640753,0.00011071933266939599,0.00010124509159941224,6.74037564625034e-06,1928.1090844893895,99.24886363299196,0.010522325440196002
square,3,4000,83.23487879999448,0.001,0,2000.0,181.8948678598285,2150.607002819165,83.05598968785188,999.6813849191367,10.823351742262798,0.5433846448495934,4.495929581089167,0.5351631499345604,0,250.19484796583086,0.6852158241082729,0.026462890870571135,0.0003186150808632374,0.00032937646661885086,2.3044430631831028e-05,2150.607002819165,83.05598968785188,0.017849792179833283
square,3,5000,104.73237990000052,0.001,0,2000.0,181.8948678598285,1509.0573315890374,109.97854296424752,999.9387556057773,7.29631615968376,0.3953730291665019,4.497344523081037,0.33737523772351197,0,250.0164804975213,0.0924213021205552,0.006735569241344932,6.124439422274008e-05,4.2842866439605136e-05,1.7822117068237522e-06,1509.0573315890374,109.97854296424752,0.007825879773082389
square,3,6000,128.2636005000095,0.001,0,2000.0,181.8948678598285,1329.0383765293784,105.84414596554899,999.9094065504778,6.306629330265434,0.4181026259239243,4.497183171330739,0.24764444412687373,0,250.0166704553615,0.12040217107728121,0.00958878629475832,9.059344952227549e-05,5.540669239126145e-05,3.528085581406866e-06,1329.0383765293784,105.84414596554899,0.00951805912580267
square,3,7000,152.06236360000912,0.001,0,2000.0,181.8948678598285,285.98831512335244,175.57440600243754,342.08638086319,0.5722725906909052,0.034747884488206836,0.8806818734809384,0.19615509716067026,1,128.75342673835615,188.1556074336433,115.51279288085934,0.65791361913681,0.036321407276391986,0.01083970005703126,285.98831512335244,175.57440600243754,0.8111187453984836
square,3,8000,175.52909669998917,0.001,0,2000.0,181.8948678598285,222.70787380412347,179.04770136498752,98.39151422500592,0.22437689652544898,0.015652813783812027,0.45907481952251555,0.5582037018074024,1,102.92119893111919,200.79530887070422,161.43092690917973,0.9016084857749941,0.019682190980762244,0.000206643955789387,222.70787380412347,179.04770136498752,0.9495306660529685
square,3,9000,194.63022430002457,0.001,0,2000.0,181.8948678598285,211.30770391189802,176.6429866845546,35.06343566894532,0.16170239654444551,0.028873168534480683,0.8072324080305232,0.8340645654662712,1,104.94460253088343,203.89852982943063,170.44927668457035,0.9649365643310547,0.016724626572430137,0.0053759529718811,211.30770391189802,176.6429866845546,0.9823118467834208
square,3,10000,214.30471740002395,0.001,0,2000.0,181.8948678598285,207.8036844463911,180.85432361303825,198.97774633407616,0.142438414516062,0.005720580569607517,0.09391622026088184,0.04247248135098314,1,100.5068552139426,166.45537563533068,144.8683378857422,0.8010222536659238,0.010793518874794246,0.01476226302446053,207.8036844463911,180.85432361303825,0.8949984657338379
square,3,11000,233.83540930002346,0.001,0,2000.0,181.8948678598285,202.58443271158515,173.05351517473463,-156.68592956542972,0.11374463224383217,0.04860693866254208,1.8614092932307178,1.7734351917775437,0,126.54137215777087,234.32656286648512,200.1685660644531,1.1566859295654297,0.017078998401016,0.006480941187165216,202.58443271158515,173.05351517473463,1.0754933424086965
square,3,12000,253.43415630000527,0.001,0,2000.0,181.8948678598285,196.70466810296733,175.48015346249272,141.00923675537103,0.08141956074621921,0.03526605490749239,0.2247761665049543,0.283142397609201,1,90.1981614814157,168.96749298754932,150.73583095703125,0.858990763244629,0.009115831015259028,0.0014870275501159176,196.70466810296733,175.48015346249272,0.9268175458226009
square,3,13000,273.26970240002265,0.001,0,2000.0,181.8948678598285,192.38398222713144,178.17666430837465,236.08214094161994,0.05766580712648822,0.02044149785643853,0.29790435386857167,0.22714031702960485,1,89.2532437987148,146.9655598200757,136.11233593261724,0.76391785905838,0.005426611943729223,0.003673539141564444,192.38398222713144,178.17666430837465,0.8740239465016848
square,3,14000,292.7087595000048,0.001,0,2000.0,181.8948678598285,189.61626949115302,177.66562164317062,260.8653928184508,0.042449804781049476,0.02325104752222596,0.4341547724121519,0.3757542721333945,1,88.07159280991416,140.15194686557416,131.31880946289067,0.7391346071815492,0.004416568701341748,0.001965862169091839,189.61626949115302,177.66562164317062,0.8597293802014383
square,3,15000,312.6447475000168,0.001,0,2000.0,181.8948678598285,190.71698716570782,170.3690397175184,-72.09909450530994,0.048501199674736276,0.06336532898329005,1.3963778382184526,1.3780423316076473,1,103.55504610818988,204.46750924713618,182.65249321289068,1.07209909450531,0.010907508017122746,4.344325500078756e-05,190.71698716570782,170.3690397175184,1.0354221817719138
square,3,16000,335.3853455000208,0.001,0,2000.0,181.8948678598285,186.4416491285371,175.9702204997445,264.8430832290648,0.02499675401623993,0.03257182255768563,0.456022846302391,0.4205145924582332,1,86.1197357744267,137.06386793102385,129.36572474609378,0.7351569167709352,0.0038490715924650427,0.00010467425069087144,186.4416491285371,175.9702204997445,0.8574129208094168
square,3,17000,355.759137200017,0.001,0,2000.0,181.8948678598285,184.21507175962958,174.98624372456035,284.82263904571505,0.012755741418658735,0.037981413200685064,0.5658640752041699,0.5461418890706284,1,87.5193867692354,131.7464488690561,125.14619999023438,0.715177360954285,0.0033001244394108655,0.002730356812931844,184.21507175962958,174.98624372456035,0.8456815954922308
square,3,18000,375.8239280000271,0.001,0,2000.0,181.8948678598285,184.99969913138705,168.45446003746721,22.06000267028818,0.01706937258917705,0.07389107774452833,0.8787211374908718,0.8807565483951347,1,90.7090186493992,180.91860527454614,164.73835419921875,0.9779399973297118,0.0080901255376637,0.0002561101653456923,184.99969913138705,168.45446003746721,0.9889084878439015
square,3,19000,396.80735430002096,0.001,0,2000.0,181.8948678598285,182.92478126118692,171.72883530065863,78.68403509140032,0.005662135570268446,0.05588960633569941,0.567420257552095,0.5698557923704592,1,86.96603448314589,168.53152135334497,158.2165175976563,0.9213159649085997,0.005157501877844334,0.0023049589238144613,182.92478126118692,171.72883530065863,0.9598520536564995
square,3,20000,416.945223000017,0.001,0,2000.0,181.8948678598285,183.45327505549395,172.27432027737868,125.93912050247202,0.008567625980884603,0.052890703820536594,0.3076268616906608,0.3135084644066676,1,84.35025788621437,160.34933094170694,150.57824389648442,0.874060879497528,0.004885543522611261,0.0004208537942537194,183.45327505549395,172.27432027737868,0.9349122309059433
square,3,21000,437.12544380000327,0.001,0,2000.0,181.8948678598285,183.38548431206206,172.08719469517385,302.3157399940491,0.008194934083474248,0.05391946062058568,0.6620355678590071,0.6485260059057166,1,89.5862665110631,127.94516591809393,120.06252708740236,0.6976842600059509,0.0039413194153457886,0.005529963779957498,183.38548431206206,172.08719469517385,0.8352749607200918
square,3,22000,456.056768200011,0.001,0,2000.0,181.8948678598285,181.05167955137503,172.22664396324726,77.56379577636707,0.004635580532724286,0.053152812997625434,0.5735789762021261,0.5715930613371767,1,85.05870060854765,167.00862405368392,158.86809172363286,0.9224362042236329,0.004070266165025533,0.0001007059557924102,181.05167955137503,172.22664396324726,0.9604354242861063
