features,seed,unknowns,lambda,energy,lambda_abs_error,energy_abs_error,converged,wall_seconds,optimization_lambda,optimization_energy,evaluation_order,evaluation_mass
256.0,2086155221.0,,16.63025769266187,5.850628921152573,0.0002625801618698631,4.180765257366659e-05,True,1.02667679998558,16.63025763566434,5.850628919387107,112.0,1.0000000009748702
256.0,2086155221.0,,16.63025769266187,5.850628921152573,0.0002625801618698631,4.180765257366659e-05,True,1.0569668000098318,16.63025763566434,5.850628919387107,112.0,1.0000000009748702
256.0,2086155263.0,,16.630172933674636,5.850605759512044,0.00017782117463482905,1.8646012044598592e-05,True,0.776555799995549,16.63017298207555,5.850605779687695,112.0,1.0000000018449182
256.0,2086155263.0,,16.630172933674636,5.850605759512044,0.00017782117463482905,1.8646012044598592e-05,True,0.7459834000328556,16.63017298207555,5.850605779687695,112.0,1.0000000018449182
256.0,2086155263.0,,16.630172933674636,5.850605759512044,0.00017782117463482905,1.8646012044598592e-05,True,0.740985200041905,16.63017298207555,5.850605779687695,112.0,1.0000000018449182
256.0,2086155263.0,,16.630172933674636,5.850605759512044,0.00017782117463482905,1.8646012044598592e-05,True,0.7529619000270031,16.63017298207555,5.850605779687695,112.0,1.0000000018449182
256.0,2086155263.0,,16.630172933674636,5.850605759512044,0.00017782117463482905,1.8646012044598592e-05,True,0.7455589000019245,16.63017298207555,5.850605779687695,112.0,1.0000000018449182
256.0,2086155305.0,,16.63028036796858,5.85061422515518,0.0002852554685794928,2.7111655180434013e-05,True,0.7773269999888726,16.630280388025746,5.85061426053549,112.0,1.0000000040803179
256.0,2086155305.0,,16.63028036796858,5.85061422515518,0.0002852554685794928,2.7111655180434013e-05,True,0.7755217999801971,16.630280388025746,5.85061426053549,112.0,1.0000000040803179
256.0,2086155305.0,,16.63028036796858,5.85061422515518,0.0002852554685794928,2.7111655180434013e-05,True,0.7734558999654837,16.630280388025746,5.85061426053549,112.0,1.0000000040803179
256.0,2086155305.0,,16.63028036796858,5.85061422515518,0.0002852554685794928,2.7111655180434013e-05,True,0.7734539000084624,16.630280388025746,5.85061426053549,112.0,1.0000000040803179
256.0,2086155305.0,,16.63028036796858,5.85061422515518,0.0002852554685794928,2.7111655180434013e-05,True,0.7764454999705777,16.630280388025746,5.85061426053549,112.0,1.0000000040803179
256.0,2086155347.0,,16.630151606653737,5.8506037038886305,0.00015649415373530928,1.6590388630888242e-05,True,1.0358505999902263,16.630151686510633,5.850603712626162,112.0,0.9999999999647528
256.0,2086155347.0,,16.630151606653737,5.8506037038886305,0.00015649415373530928,1.6590388630888242e-05,True,1.0717179999919608,16.630151686510633,5.850603712626162,112.0,0.9999999999647528
256.0,2086155347.0,,16.630151606653737,5.8506037038886305,0.00015649415373530928,1.6590388630888242e-05,True,0.9961859000031836,16.630151686510633,5.850603712626162,112.0,0.9999999999647528
256.0,2086155347.0,,16.630151606653737,5.8506037038886305,0.00015649415373530928,1.6590388630888242e-05,True,1.0137659999891184,16.630151686510633,5.850603712626162,112.0,0.9999999999647528
256.0,2086155347.0,,16.630151606653737,5.8506037038886305,0.00015649415373530928,1.6590388630888242e-05,True,0.9994119000039065,16.630151686510633,5.850603712626162,112.0,0.9999999999647528
256.0,2086155389.0,,16.63037997242403,5.850613395839684,0.00038485992402925717,2.6282339684158273e-05,True,0.8176713000284508,16.630379973408566,5.850613391637419,112.0,0.9999999994448661
256.0,2086155389.0,,16.63037997242403,5.850613395839684,0.00038485992402925717,2.6282339684158273e-05,True,0.8033770000329241,16.630379973408566,5.850613391637419,112.0,0.9999999994448661
256.0,2086155389.0,,16.63037997242403,5.850613395839684,0.00038485992402925717,2.6282339684158273e-05,True,0.8125834999955259,16.630379973408566,5.850613391637419,112.0,0.9999999994448661
