method,seed,epoch,seconds,learning_rate,loss,pde_loss,boundary_loss,interface_loss,keff,keff_error,flux_error,acceptance_score,paper_budget_reached
drm,2026071101,49500,,0.001,,,,,0.96877041,3.054e-05,0.0525,0.586,0
drm,2026071101,49750,,0.001,,,,,0.96873526,6.683e-05,0.0791,0.883,0
drm,2026071101,50000,,0.001,,,,,0.96877374,2.71e-05,0.07592,0.847,1
drm,2026071101,50250,,0.001,,,,,0.96878379,1.674e-05,0.08158,0.91,1
drm,2026071101,50500,,0.001,,,,,0.96871673,8.595e-05,0.04619,0.516,1
drm,2026071101,50750,,0.001,,,,,0.96879149,8.784e-06,0.04612,0.515,1
drm,2026071101,51000,,0.001,,,,,0.96877588,2.49e-05,0.04365,0.487,1
drm,2026071101,51250,,0.001,,,,,0.96867575,0.0001283,0.06324,0.706,1
drm,2026071101,51500,,0.001,,,,,0.96876745,3.36e-05,0.0748,0.835,1
drm,2026071101,51750,,0.001,,,,,0.9687793,2.136e-05,0.08061,0.9,1
drm,2026071101,52000,,0.001,,,,,0.96870815,9.481e-05,0.1172,1.308,1
drm,2026071101,52250,,0.001,,,,,0.96868403,0.0001197,0.06611,0.738,1
drm,2026071101,52500,,0.001,,,,,0.96876034,4.094e-05,0.09663,1.078,1
drm,2026071101,52750,,0.001,,,,,0.96878895,1.141e-05,0.04426,0.494,1
drm,2026071101,53000,,0.001,,,,,0.96878222,1.835e-05,0.07304,0.815,1
drm,2026071101,53250,,0.001,,,,,0.96878956,1.078e-05,0.07266,0.811,1
drm,2026071101,53500,,0.001,,,,,0.96877942,2.124e-05,0.08297,0.926,1
drm,2026071101,53750,,0.001,,,,,0.96876762,3.342e-05,0.07469,0.834,1
drm,2026071101,54000,,0.001,,,,,0.9687373,6.472e-05,0.03628,0.405,1
drm,2026071101,54250,,0.001,,,,,0.96878793,1.246e-05,0.05763,0.643,1
drm,2026071101,54500,,0.001,,,,,0.96878187,1.871e-05,0.09941,1.109,1
drm,2026071101,54750,,0.001,,,,,0.96876518,3.594e-05,0.06896,0.77,1
drm,2026071101,55000,,0.001,,,,,0.9686435,0.0001615,0.06038,0.674,1
drm,2026071101,55250,,0.001,,,,,0.96879866,1.384e-06,0.04679,0.522,1
drm,2026071101,55500,,0.001,,,,,0.9687545,4.696e-05,0.03145,0.351,1
drm,2026071101,55750,,0.001,,,,,0.96876288,3.831e-05,0.05871,0.655,1
drm,2026071101,56000,,0.001,,,,,0.96870218,0.000101,0.1204,1.344,1
drm,2026071101,56250,,0.001,,,,,0.96875254,4.899e-05,0.06863,0.766,1
drm,2026071101,56500,,0.001,,,,,0.96878832,1.206e-05,0.08028,0.896,1
drm,2026071101,56750,,0.001,,,,,0.96879345,6.762e-06,0.05623,0.628,1
drm,2026071101,57000,,0.001,,,,,0.9687894,1.095e-05,0.07771,0.867,1
drm,2026071101,57250,,0.001,,,,,0.96878892,1.143e-05,0.07975,0.89,1
drm,2026071101,57500,,0.001,,,,,0.96875779,4.357e-05,0.04276,0.477,1
drm,2026071101,57750,,0.001,,,,,0.96880348,3.588e-06,0.04984,0.556,1
drm,2026071101,58000,,0.001,,,,,0.9688087,8.983e-06,0.06933,0.774,1
drm,2026071101,58250,,0.001,,,,,0.96879076,9.539e-06,0.08228,0.918,1
drm,2026071101,58500,,0.001,,,,,0.96874098,6.093e-05,0.1222,1.364,1
drm,2026071101,58750,,0.001,,,,,0.96878497,1.551e-05,0.08823,0.985,1
drm,2026071101,59000,,0.001,,,,,0.96877502,2.578e-05,0.08803,0.982,1
drm,2026071101,59250,,0.001,,,,,0.96879697,3.127e-06,0.07343,0.82,1
drm,2026071101,59500,,0.001,,,,,0.96880288,2.974e-06,0.05352,0.597,1
drm,2026071101,59750,,0.001,,,,,0.96879154,8.729e-06,0.0435,0.485,1
drm,2026071101,60000,,0.001,,,,,0.96880321,3.315e-06,0.03864,0.431,1
drm,2026071101,60250,,0.001,,,,,0.968778,2.271e-05,0.03106,0.347,1
drm,2026071101,60500,,0.001,,,,,0.9687874,1.3e-05,0.08983,1.003,1
drm,2026071101,60750,,0.001,,,,,0.96878966,1.067e-05,0.06054,0.676,1
drm,2026071101,61000,,0.001,,,,,0.96880698,7.203e-06,0.06026,0.673,1
drm,2026071101,61250,,0.001,,,,,0.96879513,5.031e-06,0.05316,0.593,1
drm,2026071101,61500,,0.001,,,,,0.96878504,1.545e-05,0.05124,0.572,1
drm,2026071101,61750,,0.001,,,,,0.9687516094656505,4.9948941318603255e-05,0.02680886937517324,0.299,1
drm,2026071101,62000,,0.001,,,,,0.96876134,3.99e-05,0.04507,0.503,1
drm,2026071101,62250,,0.001,,,,,0.96862286,0.0001828,0.06534,0.729,1
drm,2026071101,62500,,0.001,,,,,0.96876761,3.343e-05,0.06553,0.731,1
drm,2026071101,62750,,0.001,,,,,0.968777,2.374e-05,0.0855,0.954,1
drm,2026071101,63000,,0.001,,,,,0.96869396,0.0001095,0.1327,1.481,1
drm,2026071101,63250,,0.001,,,,,0.96878803,1.236e-05,0.09363,1.045,1
drm,2026071101,63500,,0.001,,,,,0.9687739,2.694e-05,0.1118,1.248,1
drm,2026071101,63750,,0.001,,,,,0.96878839,1.198e-05,0.09594,1.071,1
drm,2026071101,64000,,0.001,,,,,0.96881088,1.123e-05,0.0517,0.577,1
drm,2026071101,64250,,0.001,,,,,0.96880111,1.149e-06,0.08073,0.901,1
drm,2026071101,64500,,0.001,,,,,0.96880013,1.311e-07,0.06655,0.743,1
drm,2026071101,64750,,0.001,,,,,0.96868286,0.0001209,0.1382,1.543,1
drm,2026071101,65000,,0.001,,,,,0.96865987,0.0001446,0.04965,0.554,1
drm,2026071101,65250,,0.001,,,,,0.96878656,1.387e-05,0.08099,0.904,1
drm,2026071101,65500,,0.001,,,,,0.96878201,1.857e-05,0.04775,0.533,1
drm,2026071101,65750,,0.001,,,,,0.96879927,7.499e-07,0.05925,0.661,1
drm,2026071101,66000,,0.001,,,,,0.96878872,1.165e-05,0.05299,0.591,1
drm,2026071101,66250,,0.001,,,,,0.96879886,1.174e-06,0.06307,0.704,1
drm,2026071101,66500,,0.001,,,,,0.96879839,1.663e-06,0.04359,0.486,1
drm,2026071101,66750,,0.001,,,,,0.96873205,7.014e-05,0.05123,0.572,1
drm,2026071101,67000,,0.0002,,,,,0.96880437,4.516e-06,0.05754,0.642,1
drm,2026071101,67250,,0.0002,,,,,0.96881552,1.602e-05,0.03792,0.423,1
drm,2026071101,67500,,0.0002,,,,,0.9688163,1.682e-05,0.08042,0.898,1
drm,2026071101,67750,,0.0002,,,,,0.96882061,2.127e-05,0.07149,0.798,1
drm,2026071101,68000,,0.0002,,,,,0.96882434,2.512e-05,0.06032,0.673,1
drm,2026071101,68250,,0.0002,,,,,0.96881667,1.721e-05,0.08093,0.903,1
drm,2026071101,68500,,0.0002,,,,,0.96882505,2.586e-05,0.04947,0.552,1
drm,2026071101,68750,,0.0002,,,,,0.96881945,2.008e-05,0.07251,0.809,1
drm,2026071101,69000,,0.0002,,,,,0.9688263,2.715e-05,0.06894,0.769,1
drm,2026071101,69250,,0.0002,,,,,0.96882694,2.781e-05,0.06855,0.765,1
drm,2026071101,69500,,0.0002,,,,,0.96882236,2.308e-05,0.05273,0.589,1
drm,2026071101,69750,,0.0002,,,,,0.96881271,1.312e-05,0.03253,0.363,1
drm,2026071101,70000,,0.0002,,,,,0.96882054,2.12e-05,0.04211,0.47,1
drm,2026071101,70250,,0.0002,,,,,0.96882689,2.776e-05,0.06627,0.74,1
drm,2026071101,70500,,0.0002,,,,,0.9688166,1.713e-05,0.03702,0.413,1
drm,2026071101,70750,,0.0002,,,,,0.96882019,2.084e-05,0.05249,0.586,1
drm,2026071101,71000,,0.0002,,,,,0.96882464,2.544e-05,0.06402,0.714,1
drm,2026071101,71250,,0.0002,,,,,0.96881582,1.633e-05,0.0578,0.645,1
drm,2026071101,71500,,0.0002,,,,,0.96882565,2.648e-05,0.05646,0.63,1
drm,2026071101,71750,,0.0002,,,,,0.96882532,2.614e-05,0.08052,0.899,1
drm,2026071101,72000,,0.0002,,,,,0.96882218,2.29e-05,0.06772,0.756,1
drm,2026071101,72250,,4e-05,,,,,0.96882595,2.679e-05,0.06994,0.781,1
drm,2026071101,72500,,4e-05,,,,,0.96883002,3.098e-05,0.05408,0.604,1
drm,2026071101,72750,,4e-05,,,,,0.96883032,3.13e-05,0.05698,0.636,1
drm,2026071101,73000,,4e-05,,,,,0.96883108,3.208e-05,0.06796,0.758,1
drm,2026071101,73250,,4e-05,,,,,0.96883173,3.275e-05,0.06311,0.704,1
drm,2026071101,73500,,4e-05,,,,,0.96883032,3.13e-05,0.07,0.781,1
drm,2026071101,73750,,4e-05,,,,,0.96883089,3.189e-05,0.05774,0.644,1
drm,2026071101,74000,,4e-05,,,,,0.96883109,3.209e-05,0.06332,0.707,1
drm,2026071101,74250,,4e-05,,,,,0.96883126,3.226e-05,0.06997,0.781,1
drm,2026071101,74500,,4e-05,,,,,0.96883106,3.207e-05,0.06835,0.763,1
drm,2026071101,74750,,4e-05,,,,,0.96883136,3.237e-05,0.06049,0.675,1
drm,2026071101,75000,,4e-05,,,,,0.96883178,3.28e-05,0.06221,0.694,1
drm,2026071101,75250,,4e-05,,,,,0.96883148,3.249e-05,0.06327,0.706,1
drm,2026071101,75500,,4e-05,,,,,0.96883166,3.268e-05,0.05995,0.669,1
drm,2026071101,75750,,4e-05,,,,,0.96883153,3.254e-05,0.06002,0.67,1
drm,2026071101,76000,,4e-05,,,,,0.96883097,3.197e-05,0.05908,0.659,1
drm,2026071101,76250,,4e-05,,,,,0.96883077,3.176e-05,0.0729,0.814,1
drm,2026071101,76500,,4e-05,,,,,0.96883079,3.178e-05,0.05944,0.663,1
drm,2026071101,76750,,4e-05,,,,,0.96883178,3.28e-05,0.06477,0.723,1
drm,2026071101,77000,,4e-05,,,,,0.9688311,3.211e-05,0.05823,0.65,1
drm,2026071101,77250,,4e-05,,,,,0.96883153,3.254e-05,0.06341,0.708,1
drm,2026071101,77500,,8e-06,,,,,0.96882955,3.05e-05,0.07073,0.789,1
drm,2026071101,77750,,8e-06,,,,,0.96883216,3.319e-05,0.0652,0.728,1
drm,2026071101,78000,,8e-06,,,,,0.96883219,3.323e-05,0.06676,0.745,1
drm,2026071101,78250,,8e-06,,,,,0.968832,3.303e-05,0.06247,0.697,1
drm,2026071101,78500,,8e-06,,,,,0.96883235,3.339e-05,0.06594,0.736,1
drm,2026071101,78750,,8e-06,,,,,0.96883222,3.326e-05,0.06593,0.736,1
drm,2026071101,79000,,8e-06,,,,,0.96883229,3.333e-05,0.06112,0.682,1
drm,2026071101,79250,,8e-06,,,,,0.96883236,3.34e-05,0.06396,0.714,1
drm,2026071101,79500,,8e-06,,,,,0.96883206,3.309e-05,0.06172,0.689,1
drm,2026071101,79750,,8e-06,,,,,0.96883221,3.325e-05,0.06501,0.726,1
drm,2026071101,80000,,8e-06,,,,,0.96883229,3.333e-05,0.06522,0.728,1
drm,2026071101,80250,,8e-06,,,,,0.96883242,3.346e-05,0.06216,0.694,1
drm,2026071101,80500,,8e-06,,,,,0.96883233,3.337e-05,0.06168,0.688,1
drm,2026071101,80750,,8e-06,,,,,0.96883245,3.35e-05,0.06172,0.689,1
drm,2026071101,81000,,8e-06,,,,,0.96883221,3.325e-05,0.06393,0.713,1
drm,2026071101,81250,,8e-06,,,,,0.96883238,3.342e-05,0.06265,0.699,1
drm,2026071101,81500,,8e-06,,,,,0.96883211,3.315e-05,0.06047,0.675,1
drm,2026071101,81750,,8e-06,,,,,0.96883179,3.282e-05,0.05718,0.638,1
drm,2026071101,82000,,8e-06,,,,,0.96883239,3.343e-05,0.06474,0.723,1
drm,2026071101,82250,,8e-06,,,,,0.96883237,3.342e-05,0.06384,0.712,1
drm,2026071101,82500,,8e-06,,,,,0.96883195,3.298e-05,0.0624,0.696,1
drm,2026071101,82750,,1.6e-06,,,,,0.96883233,3.337e-05,0.06316,0.705,1
drm,2026071101,83000,,1.6e-06,,,,,0.96883232,3.336e-05,0.06545,0.73,1
drm,2026071101,83250,,1.6e-06,,,,,0.96883237,3.341e-05,0.06582,0.735,1
drm,2026071101,83500,,1.6e-06,,,,,0.96883247,3.352e-05,0.06408,0.715,1
drm,2026071101,83750,,1.6e-06,,,,,0.96883254,3.358e-05,0.06451,0.72,1
drm,2026071101,84000,,1.6e-06,,,,,0.96883257,3.362e-05,0.06217,0.694,1
drm,2026071101,84250,,1.6e-06,,,,,0.96883251,3.356e-05,0.06353,0.709,1
drm,2026071101,84500,,1.6e-06,,,,,0.96883255,3.36e-05,0.06216,0.694,1
drm,2026071101,84750,,1.6e-06,,,,,0.9688324,3.344e-05,0.06014,0.671,1
drm,2026071101,85000,,1.6e-06,,,,,0.9688326,3.365e-05,0.06216,0.694,1
drm,2026071101,85250,,1.6e-06,,,,,0.96883257,3.362e-05,0.06177,0.689,1
drm,2026071101,85500,,1.6e-06,,,,,0.96883265,3.37e-05,0.06269,0.7,1
drm,2026071101,85750,,1.6e-06,,,,,0.96883246,3.35e-05,0.06084,0.679,1
drm,2026071101,86000,,1.6e-06,,,,,0.96883251,3.356e-05,0.06156,0.687,1
drm,2026071101,86250,,1.6e-06,,,,,0.96883261,3.366e-05,0.0632,0.705,1
drm,2026071101,86500,,1.6e-06,,,,,0.96883252,3.357e-05,0.06278,0.701,1
drm,2026071101,86750,,1.6e-06,,,,,0.96883261,3.366e-05,0.06324,0.706,1
drm,2026071101,87000,,1.6e-06,,,,,0.96883265,3.371e-05,0.06486,0.724,1
drm,2026071101,87250,,1.6e-06,,,,,0.96883265,3.37e-05,0.06304,0.704,1
drm,2026071101,87500,,1.6e-06,,,,,0.96883264,3.369e-05,0.06262,0.699,1
drm,2026071101,87750,,1.6e-06,,,,,0.9688327,3.375e-05,0.0631,0.704,1
drm,2026071101,88000,,1e-06,,,,,0.96883251,3.356e-05,0.06111,0.682,1
