potential,N,trial,seed,retained,method_s,evaluation_s,orthogonality_max,assembly_points,assembly_seed,density,final_evaluation,lambda_1,lambda_ref_1,rel_error_1,assembly_lambda_1,mass_1,lambda_2,lambda_ref_2,rel_error_2,assembly_lambda_2,mass_2,lambda_3,lambda_ref_3,rel_error_3,assembly_lambda_3,mass_3
square,256,5,21117288,147,10.66423487663269,3.251957893371582,7.076975543275667e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.30988326712753,151.00174161840965,0.0020406496336748932,151.34802091219183,0.9999963280716848,183.69179560354482,181.8948721003363,0.00987891237647043,183.5332835452733,0.9999232475029933,184.05250151533423,181.8948721003363,0.011861958449316496,183.9630936304698,1.0000506667596791
square,256,6,21117385,144,10.624086380004883,3.2814393043518066,7.122899961969053e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.31701681323312,151.00174161840965,0.002087891115985867,151.36045892752696,1.0000051039871038,184.23193149563505,181.8948721003363,0.012848407260263997,183.95507468906095,0.9999945844591112,184.21159095471427,181.8948721003363,0.012736581452939618,184.1090485507496,0.9999226279224203
square,256,7,21117482,149,10.746739864349365,3.5821521282196045,1.2622849299402565e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2822364862567,151.00174161840965,0.0018575604813609815,151.32311502882152,1.0000025104582662,183.73704533506591,181.8948721003363,0.010127680970101456,183.534943814448,0.9999173796609377,183.88042773314396,181.8948721003363,0.010915951669667709,183.67735649569417,1.0000434762607746
square,256,8,21117579,143,10.559358835220337,3.280503511428833,3.8172814757392595e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.30755611392718,151.00174161840965,0.002025238200830392,151.34743628542068,0.9999978118821979,183.99399135129633,181.8948721003363,0.011540288226498874,183.81211460780642,0.9999658599945082,184.1883586508116,181.8948721003363,0.012608857654932578,184.11377498940237,0.9999132185228738
square,256,9,21117676,146,10.570747375488281,3.245053291320801,1.0718894697216578e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.34301722434512,151.00174161840965,0.0022600772830679568,151.38377822724803,1.0000030671202282,184.1281613140508,181.8948721003363,0.012277911894528721,183.75801243571308,0.9999950413672319,183.99503807029262,181.8948721003363,0.011546042753738736,183.89459471022164,0.9999267289826881
square,256,10,21117773,150,10.566053628921509,3.308298349380493,1.8282948256092235e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.34714738048993,151.00174161840965,0.002287428995045213,151.39472085087075,1.0000021834382538,183.93153910804025,181.8948721003363,0.011196945709280327,183.75284416480568,0.9999090813854382,184.17430221781333,181.8948721003363,0.012531579868945738,183.8266833266664,0.9999654370844933
square,256,11,21117870,153,10.54041314125061,3.2426042556762695,6.47522234871801e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.3096014911075,151.00174161840965,0.0020387835888397428,151.35673896329473,0.9999999878665563,183.99340350283617,181.8948721003363,0.011537056423131528,183.6746103205526,0.999973443862881,184.02343487100714,181.8948721003363,0.011702159308244205,183.78376356321183,0.9999323517275718
square,256,12,21117967,145,10.524291276931763,3.9431090354919434,1.836852842017651e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.29635223925536,151.00174161840965,0.001951041211102061,151.34087894347724,1.0000040340392065,183.80478803965195,181.8948721003363,0.010500108756568522,183.59182160726482,0.9998314295603679,184.0827568999517,181.8948721003363,0.01202829290541258,183.866601140585,0.999972172005505
square,256,13,21118064,134,10.922801971435547,3.362590789794922,1.0562983969941594e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.33834177656303,151.00174161840965,0.002229114409845565,151.37739017379786,1.0000016476878666,184.16872952667242,181.8948721003363,0.012500942990200532,183.880800732573,0.9999776932717559,184.20451116375756,181.8948721003363,0.01269765902002571,184.10168851417473,0.9999376613966964
square,256,14,21118161,151,10.534385681152344,3.277916669845581,4.6170800824559756e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.31254589980827,151.00174161840965,0.0020582827593077584,151.357606128378,0.9999968485120038,183.96441637371993,181.8948721003363,0.011377694431330816,183.64190611694897,0.9998956519054043,184.20061153039637,181.8948721003363,0.012676220079410412,183.99403235220362,1.0000039808181096
square,256,15,21118258,149,10.519234418869019,3.2809295654296875,5.248882524122082e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.307844462109,151.00174161840965,0.0020271477694136495,151.3453438044981,1.0000022248231308,183.86296639673435,181.8948721003363,0.010819954810559012,183.5054574095037,0.9999223792249815,184.18323790285095,181.8948721003363,0.012580705415666396,183.98409044477992,0.9999827277287349
square,256,16,21118355,137,10.535888195037842,3.3096704483032227,2.262286005758734e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.33942941765602,151.00174161840965,0.0022363172479144293,151.3803869816304,1.0000015356392469,184.34359851758876,181.8948721003363,0.013462316936025003,184.0115824491704,0.9999238471121615,184.400846901908,181.8948721003363,0.013777050296334754,184.27705138535964,1.0000119748695548
square,256,17,21118452,151,10.541760921478271,3.222062349319458,1.2763875093368143e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.33758796619395,151.00174161840965,0.0022241223457740047,151.37759082732498,1.0000013423952205,184.08977312904224,181.8948721003363,0.012066865895456347,183.895778332378,0.9999829656826638,184.11147098587088,181.8948721003363,0.012186153792790082,183.99951212534668,0.9999938505930716
square,256,18,21118549,155,10.489464521408081,3.4275729656219482,1.083969151638674e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.33362571211816,151.00174161840965,0.002197882555203904,151.3675246533748,0.9999955532407719,183.8806851808382,181.8948721003363,0.010917367034989885,183.53662225098313,0.9999191397519966,183.8564946202964,181.8948721003363,0.010784375047571564,183.80104518700256,0.9999696557856683
square,256,19,21118646,157,10.545349836349487,3.2303385734558105,7.244599987192252e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.31657325190085,151.00174161840965,0.0020849536575994836,151.35927696421822,1.0000056822722723,183.76007992208864,181.8948721003363,0.010254317783755086,183.4894852399696,0.9999181349956543,183.921709665105,181.8948721003363,0.011142906566660438,183.83243610624078,1.000018971876527
square,384,0,21244803,196,23.001715898513794,7.6314780712127686,3.9655238023763594e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.23467319445507,151.00174161840965,0.0015425754269381103,151.2770760765634,0.9999989150215058,183.3793480595015,181.8948721003363,0.008161175419757478,183.2452209596628,1.0000319762498198,183.42863903328202,181.8948721003363,0.00843216147456687,183.28852629366355,0.9999745556984863
square,384,1,21244900,187,22.979384183883667,7.19884991645813,3.12056910210589e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.260128048484,151.00174161840965,0.0017111486748762846,151.3046558635969,1.0000016086379595,183.67543826579148,181.8948721003363,0.009788984949905535,183.28495282106985,0.9999298481649066,183.58557039332086,181.8948721003363,0.0092949200461899,183.4462769383698,1.0000097229701828
square,384,2,21244997,177,22.932475328445435,7.587631940841675,2.182280543084095e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2711980870911,151.00174161840965,0.00178445934327292,151.31659230612937,1.0000000303692145,183.73620891370592,181.8948721003363,0.010123082592201443,183.36795364384838,0.9999453068932816,183.58814937842573,181.8948721003363,0.009309098483850522,183.5425774671042,0.9999513167291857
square,384,3,21245094,175,22.934455156326294,7.308354377746582,4.0503342164146336e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2452712612778,151.00174161840965,0.0016127604904290014,151.284978921983,0.9999984693487998,183.74837849832576,181.8948721003363,0.010189987087525136,183.3927492392126,1.0000065310465354,183.83421328783194,181.8948721003363,0.010661879387264251,183.7585205557619,0.9999595358176192
square,384,4,21245191,178,22.954771995544434,7.603487253189087,3.286388422187011e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.27575963657836,151.00174161840965,0.0018146679318518293,151.3112201344137,0.9999947374417748,183.64161454868974,181.8948721003363,0.009603032939762654,183.36787944139596,0.9999975379908015,183.7705269026547,181.8948721003363,0.010311751951334564,183.7232672207657,1.0000137405000444
square,384,5,21245288,195,22.87296199798584,7.3275840282440186,8.264646611492958e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2328784769109,151.00174161840965,0.0015306900173731458,151.27664909878465,1.0000033105986996,183.60021167581408,181.8948721003363,0.009375413148189715,183.28070838230323,0.9998883448332082,183.5021454968364,181.8948721003363,0.008836276569762184,183.38465574936524,1.000013543446412
square,384,6,21245385,190,22.90524983406067,7.265489816665649,7.564804046400157e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.25242481334385,151.00174161840965,0.0016601344610162742,151.29402435085956,1.0000003776822632,183.58530362591532,181.8948721003363,0.009293453444067101,183.22811287120456,0.9999035319196439,183.71787676345076,181.8948721003363,0.01002229827627499,183.5345664709396,0.9999149187910048
square,384,7,21245482,180,22.888944149017334,6.92612361907959,3.947004488378917e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.24547992163227,151.00174161840965,0.001614142331143139,151.2901105079448,1.0000051320306762,183.5098176433511,181.8948721003363,0.00887845558463012,183.28142527364653,0.9999892821421261,183.62157177120332,181.8948721003363,0.00949284414084276,183.50833670596256,1.0000292568386044
square,384,8,21245579,170,22.965193510055542,7.432557106018066,9.340348536097218e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.29461386690838,151.00174161840965,0.0019395289442344992,151.32832755084752,0.9999979186594647,183.71915239463314,181.8948721003363,0.010029311289713197,183.5537603344126,0.9999396692450158,183.88757849624938,181.8948721003363,0.010955264284821973,183.60102441104408,0.9999381041463881
square,384,9,21245676,171,22.93014669418335,7.465454578399658,1.3116624070741669e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.29435734258658,151.00174161840965,0.0019378301272602756,151.32835176121827,1.0000024935042717,183.66850486003014,181.8948721003363,0.009750867296113073,183.39163401925634,0.9999663031287145,183.72847556729363,181.8948721003363,0.010080567119813477,183.5424230640984,0.9999882822118752
square,384,10,21245773,188,22.814175605773926,7.353125810623169,4.934447165346875e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.24817156874897,151.00174161840965,0.0016319676031423685,151.29250899247796,1.0000027163576481,183.5379573707098,181.8948721003363,0.009033158831806628,183.18805460576388,0.9998328007292612,183.61751529844545,181.8948721003363,0.009470542947241055,183.53125021460366,0.9999496753785329
square,384,11,21245870,194,22.857401609420776,7.378995180130005,2.3995267448589506e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.24540833384475,151.00174161840965,0.001613668245303139,151.28384325287035,0.9999987715723802,183.54186563086145,181.8948721003363,0.009054645199764849,183.38081006789392,0.9999897835974885,183.57439475449124,181.8948721003363,0.009233479947848577,183.45893565466721,0.9999090911692761
square,384,12,21245967,172,21.932156085968018,6.282788515090942,3.586506668467488e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2963783688002,151.00174161840965,0.0019512142524495005,151.3329582427786,0.9999980890314613,183.81163008501593,181.8948721003363,0.01053772414003138,183.44077730138005,0.9999615854018328,183.60176807626627,181.8948721003363,0.00938396974153518,183.53167251177445,1.000039067008799
square,384,13,21246064,176,21.01296305656433,6.568654298782349,5.917317036582647e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2401817757264,151.00174161840965,0.0015790556768497251,151.28198842576893,1.0000032594125803,183.82598575956334,181.8948721003363,0.010616647060626328,183.41478792769632,0.9999635387265917,183.7273867593536,181.8948721003363,0.01007458120098328,183.50655493073154,0.9999623254683774
square,384,14,21246161,176,21.15597891807556,6.7452919483184814,2.3478577202908616e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.28316339764564,151.00174161840965,0.0018636988965806342,151.33086286551136,0.999999225832797,183.45259512364925,181.8948721003363,0.008563864419738446,183.1967478095567,0.9999636957481411,183.71886689518553,181.8948721003363,0.010027741704796828,183.50226344965068,0.999986408352907
square,384,15,21246258,188,20.92772364616394,7.134237051010132,6.278824409081083e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.26945430709628,151.00174161840965,0.0017729112645810063,151.30743064344693,0.9999984121497492,183.54357368070413,181.8948721003363,0.009064035513097785,183.3180810255116,0.9998942290963301,183.85593909814676,181.8948721003363,0.010781320963950564,183.52147116157113,0.999928052456937
square,384,16,21246355,175,21.04099750518799,7.416738510131836,3.3402036505714795e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.26991911039215,151.00174161840965,0.0017759893966004662,151.31045543531837,1.000004065989962,183.77788022157458,181.8948721003363,0.01035217815376113,183.42504389456047,0.9998695480354489,183.7934905337745,181.8948721003363,0.010437998672062023,183.73571533564285,1.0001463559417907
square,384,17,21246452,193,21.09812021255493,7.519097566604614,2.8089231481262152e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2193674192044,151.00174161840965,0.0014412138460276084,151.25577347030904,0.999997366889022,183.3342174784203,181.8948721003363,0.007913061877247598,183.08648038209967,0.9999881723589376,183.61419843575106,181.8948721003363,0.009452307893904527,183.35763539633876,0.9999708067542705
square,384,18,21246549,181,21.17331576347351,7.457907199859619,2.1811416615867386e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2380598726731,151.00174161840965,0.0015650035008246985,151.2877056664771,0.9999982703193686,183.5684187103585,181.8948721003363,0.009200625562984694,183.22697033613994,0.9999910806710416,183.79518611565499,181.8948721003363,0.01044732044051489,183.6378908185299,0.9999591403320409
square,384,19,21246646,177,21.096272230148315,6.819237232208252,7.850003689529874e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.27287015943003,151.00174161840965,0.0017955325423035995,151.3153776340521,1.000000066889669,183.76629411367608,181.8948721003363,0.01028848142737896,183.4291962328032,0.9999499485651699,183.85656960572598,181.8948721003363,0.010784787293550386,183.68971833075895,0.9998939431581959
square,512,0,21372803,191,33.8507399559021,11.814931869506836,8.396528424482764e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2390367382383,151.00174161840965,0.0015714727345880765,151.2840833929463,1.000002720181558,183.68387133464714,181.8948721003363,0.009835347273143542,183.38209058493624,1.0000091678597527,183.56562604038206,181.8948721003363,0.009185272354044923,183.44996620357205,0.9998497994880508
square,512,1,21372900,211,33.80849027633667,11.084290504455566,6.955909932175591e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.21999521239368,151.00174161840965,0.0014453713688652044,151.26319377230146,0.9999936082523613,183.58652913446898,181.8948721003363,0.009300190899276852,183.20448635716204,0.9999016916883134,183.42442884751932,181.8948721003363,0.008409015215884113,183.29859498084215,0.9998906237613916
square,512,2,21372997,197,33.904664278030396,11.501016616821289,3.589609617868646e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2220578057577,151.00174161840965,0.0014590307700210812,151.25842770985926,0.9999932445137458,183.20904453430023,181.8948721003363,0.007224900948494099,182.96226801783737,0.999964774641007,183.35947653128108,181.8948721003363,0.00805192809469018,183.2382366882905,0.9999359773016628
square,512,3,21373094,200,33.837024450302124,10.624800205230713,3.422231306422306e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.25551006632745,151.00174161840965,0.0016805663643210192,151.29632165284724,1.0000054990124583,183.56138685472013,181.8948721003363,0.009161966663164359,183.1785028024013,0.9999198435449985,183.54278483734535,181.8948721003363,0.009059698703875688,183.3874897891461,0.9999623060136429
square,512,4,21373191,201,33.73188304901123,10.615673542022705,6.533062442914039e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.20596554030223,151.00174161840965,0.0013524607047822213,151.24590598900974,1.00000591289993,183.42932785725256,181.8948721003363,0.008435948409088888,183.04099920652476,0.9999524259725907,183.3761900573266,181.8948721003363,0.00814381373089603,183.14984687027155,0.9998542571889734
square,512,5,21373288,194,33.773983001708984,10.61604928970337,2.6188305174760778e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.21745935417277,151.00174161840965,0.0014285777995081193,151.2575897122862,1.0000032323484114,183.4666492363399,181.8948721003363,0.008641129449413894,183.12943733104385,0.9999462986608336,183.3446485306205,181.8948721003363,0.007970408475751211,183.26090721809774,0.99995287162909
square,512,6,21373385,208,33.767009973526,10.603644609451294,3.8992422581757823e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.20883418399592,151.00174161840965,0.0013714581260234758,151.25676383993712,1.0000057908099034,183.2775420513643,181.8948721003363,0.007601478453253416,182.97259714741875,0.9998554512941098,183.5068721160381,181.8948721003363,0.008862262014800445,183.18565011327541,0.9999919469269078
square,512,7,21373482,199,33.78137731552124,10.662034034729004,7.265532651755014e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.25094024209747,151.00174161840965,0.0016503029767534559,151.29088483591676,0.9999993769817336,183.00923351566053,181.8948721003363,0.006126403688332262,182.88868692216596,0.999987187672213,183.21303097891658,181.8948721003363,0.007246817149705894,183.1819794521794,0.9999632101374883
square,512,8,21373579,214,33.74108910560608,10.648825645446777,4.644285403216827e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.21831294432945,151.00174161840965,0.0014342306492536358,151.25854432510053,0.999999723324402,183.19348217758105,181.8948721003363,0.007139344074133164,183.0008403792054,0.9999805818478583,183.40506446515246,181.8948721003363,0.008302556016989392,183.07277289708605,0.9999628727870902
square,512,9,21373676,199,33.74711799621582,10.575141668319702,6.585468917434728e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.19583641099035,151.00174161840965,0.001285381151902132,151.22730605599946,0.9999927601470628,183.36747556599258,181.8948721003363,0.008095904236618415,183.06701242562892,0.9999568538299848,183.39440097237093,181.8948721003363,0.00824393153429562,183.2708014448442,0.9999821134871099
square,512,10,21373773,201,33.79987812042236,10.546393156051636,1.7510881215381115e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.20566756780394,151.00174161840965,0.001350487399738887,151.25267971251284,0.9999994192451402,183.37141646150909,181.8948721003363,0.008117570023405045,183.0097557042225,0.9999744550959078,183.22978375203755,181.8948721003363,0.007338918553816557,183.18480862994159,0.9999423287135158
square,512,11,21373870,197,33.68443536758423,10.764925718307495,2.469662282715672e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2090908180259,151.00174161840965,0.001373157669533666,151.25758556125777,1.0000040916435222,183.16740556720276,181.8948721003363,0.006995983186180817,183.02255686331523,0.9999666509613936,183.38413989980484,181.8948721003363,0.008187519429613333,183.13220246379834,0.999986291322861
square,512,12,21373967,197,33.7831130027771,10.592840194702148,3.220081029150346e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2323426433943,151.00174161840965,0.0015271414919663198,151.26448467336596,0.9999954480157882,183.55298473238156,181.8948721003363,0.009115774474008352,183.18797678868475,0.9999354467368645,183.49296911374523,181.8948721003363,0.008785827741902445,183.4273161093064,1.0000065836071794
square,512,13,21374064,204,33.81240272521973,10.633530378341675,5.807211146523568e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.22795070700798,151.00174161840965,0.0014980561560009546,151.2703625947638,0.9999997845134254,183.50378972398013,181.8948721003363,0.008845316006249626,183.15763175944,0.9999330530340839,183.54476882862255,181.8948721003363,0.009070606055217102,183.39850400526322,0.9999524123580354
square,512,14,21374161,200,33.76278305053711,10.583131790161133,6.118991766951008e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.22437461894847,151.00174161840965,0.0014743737267708303,151.26180901879198,1.0000017462473987,183.46015370657057,181.8948721003363,0.008605419098185622,183.08395571141358,0.9999019155115688,183.49012254889712,181.8948721003363,0.00877017823614539,183.37323784140298,1.0000847592369544
square,512,15,21374258,204,34.10641646385193,10.569643497467041,1.1721916598108052e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.24282127424206,151.00174161840965,0.0015965355978584045,151.2824930368148,1.0000013059505908,183.27323159226685,181.8948721003363,0.007577780923753729,183.07420449139906,0.9999180472378577,183.39263586248083,181.8948721003363,0.00823422752301856,183.20880069345483,1.000004457640457
square,512,16,21374355,194,33.72101187705994,10.625788450241089,8.056634452151601e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.22880617152455,151.00174161840965,0.0015037214185827446,151.2620213634998,0.9999974835905057,183.6643330337818,181.8948721003363,0.009727931925807244,183.272775778752,0.9998969503933979,183.68128829681206,181.8948721003363,0.009821146554864605,183.44105299325207,0.9999177713902184
square,512,17,21374452,203,33.75316333770752,10.62075138092041,2.46412775008076e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.23823321724458,151.00174161840965,0.0015661514648788572,151.27353971100453,1.000001083931934,183.44437554713156,181.8948721003363,0.008518675809291226,183.25257432100264,0.999988008843786,183.55567058033563,181.8948721003363,0.009130540409535044,183.26232530425634,0.9999770079094908
square,512,18,21374549,203,33.76615762710571,10.578146934509277,2.0759719219638783e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.1996157343026,151.00174161840965,0.001310409494434729,151.24099376543683,0.99999734347076,183.37602894382692,181.8948721003363,0.008142927980254398,183.12996858296614,0.9998580954811844,183.58384175079033,181.8948721003363,0.009285416520826175,183.38738183248122,0.9999970441541648
square,512,19,21374646,196,33.78793740272522,10.599442720413208,4.9352844737547555e-05,4194304,203508,beta22,independent product integrals of fixed fields,151.2376966431066,151.00174161840965,0.0015625980347512905,151.2781942753202,0.9999956389911273,183.33909996597248,181.8948721003363,0.0079399042367699,183.00516887059206,0.9998686302905878,183.34544800819583,181.8948721003363,0.00797480374850462,183.2849709582914,1.0000548698284701
exp,128,0,20688803,106,2.924811601638794,0.49825024604797363,4.384910054760788e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.33171612397052,145.07515681305517,0.0017684579258870196,145.33996298756773,0.9999640687138005,178.18264073653916,175.80339130007061,0.013533581001332966,178.01267836051431,0.9999438226407765,178.27759099447275,175.80339130007061,0.01407367443884535,178.0980996459959,1.000023177208458
exp,128,1,20688900,99,2.748727321624756,0.49643850326538086,2.4541778960354198e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.35743696024363,145.07515681305517,0.0019457511085251278,145.3612182542043,0.9999705153493701,178.54478576589537,175.80339130007061,0.015593524365781977,178.33761515624093,1.0000046984631568,178.6839946291267,175.80339130007061,0.01638536838085964,178.49497139008446,1.0000185741199397
