potential,N,seed,retained,device,largest_frequency,draw_s,assemble_s,eigensolve_s,method_s,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,trial,lambda_ref_1,rel_error_1,lambda_ref_2,rel_error_2,lambda_ref_3,rel_error_3,lambda_ref_4,rel_error_4,lambda_ref_5,rel_error_5,lambda_ref_6,rel_error_6,lambda_ref_7,rel_error_7,lambda_ref_8,rel_error_8,lambda_ref_9,rel_error_9,lambda_ref_10,rel_error_10,lambda_ref_11,rel_error_11,lambda_ref_12,rel_error_12,recorded_at
square,512,21372803,191,cpu,14.383699988401759,0.00030929999775253236,15.60348150000209,0.07615120000264142,15.679942000002484,150.8796708417425,181.8830752209845,182.51325695546672,182.80667302548878,182.89207821635082,183.15651644025087,183.3700313502293,183.68092055582187,184.06439543732174,184.8875612555192,186.37982892258975,213.2016603901381,0,151.0017431728773,0.0008084167014883102,181.8948733883238,6.486256110201419e-05,181.8948733883238,0.003399675623747531,181.8948733883238,0.005012783594062084,181.8948733883238,0.005482314094131307,181.8948733883238,0.006936111108715108,181.8948733883238,0.00810994798493434,181.8948733883238,0.009819117681701154,181.8948733883238,0.011927340273995946,181.8948733883238,0.016452843400409475,181.8948733883238,0.024656855087340043,212.78800360377028,0.0019439854661078009,1787841582.1392434
square,512,21372900,211,cpu,11.55097938292441,0.00034920001053251326,15.168331699998816,0.07347389998903964,15.242154799998389,150.88103555871737,181.6998641463686,181.84287746903442,182.30410666754813,182.72310063869037,182.84686753420772,183.42491821078642,183.64013943271902,183.70689844095642,184.77995304959666,185.67939006706007,212.24247164670555,1,151.0017431728773,0.0007993789450611272,181.8948733883238,0.0010720986156594703,181.8948733883238,0.00028585698057780284,181.8948733883238,0.0022498340475526992,181.8948733883238,0.004553329266176814,181.8948733883238,0.0052337601832874985,181.8948733883238,0.008411698438559977,181.8948733883238,0.00959491607368891,181.8948733883238,0.00996193580873595,181.8948733883238,0.015861247805008603,181.8948733883238,0.020806065658908326,212.78800360377028,0.002563734551880813,1787841597.3941944
square,512,21372997,197,cpu,10.743115801896067,0.00033039999834727496,15.251496400000178,0.07661319999897387,15.3284399999975,150.94287850308484,181.70579968547122,182.07532295315485,182.21608881908446,182.41017396481521,182.8761775622208,183.26093577258484,183.42566279005015,183.7423768580279,184.45552065731712,185.81703161693036,213.28303828861792,2,151.0017431728773,0.00038982775003506816,181.8948733883238,0.0010394669147652008,181.8948733883238,0.0009920541545215883,181.8948733883238,0.0017659399892756588,181.8948733883238,0.002832958218626216,181.8948733883238,0.005394897369108554,181.8948733883238,0.0075101752941913675,181.8948733883238,0.008415791897874517,181.8948733883238,0.010156984830242705,181.8948733883238,0.014077621987325943,181.8948733883238,0.02156277500044346,212.78800360377028,0.002326421962064347,1787841612.7368155
square,512,21373094,200,cpu,8.904087106873934,0.0003225000109523535,15.282892799994443,0.07329570000001695,15.356511000005412,150.89651351621737,181.86385092251902,182.21376609528755,182.66269700002553,182.81364095536327,183.16893771138558,183.38925377151696,183.5160656221165,184.12846044617646,184.79323730452103,185.7659489869973,212.53984916025593,3,151.0017431728773,0.0006968770985607453,181.8948733883238,0.0001705516226317058,181.8948733883238,0.0017531703946541029,181.8948733883238,0.004221249326046325,181.8948733883238,0.0050510910501475334,181.8948733883238,0.007004399295750455,181.8948733883238,0.008215626726339072,181.8948733883238,0.008912797835328074,181.8948733883238,0.012279549259666228,181.8948733883238,0.015934280401677842,181.8948733883238,0.02128193899346042,212.78800360377028,0.0011662050459218414,1787841628.1049304
square,512,21373191,201,cpu,16.736785069267864,0.0003235000040149316,15.057905599998776,0.07813429999805521,15.136363400000846,150.84149478155592,181.77180886656924,181.93048518426008,182.37499089136986,182.64923172301724,182.7582345357299,183.38585059388808,183.52520119708146,183.9556587550054,184.48355154736515,185.52184350369208,213.3576019925057,4,151.0017431728773,0.0010612353735407615,181.8948733883238,0.0006765694901791704,181.8948733883238,0.00019578229596533802,181.8948733883238,0.002639532902178505,181.8948733883238,0.004147221527695203,181.8948733883238,0.004746484226429797,181.8948733883238,0.008196917141151273,181.8948733883238,0.008963022312768075,181.8948733883238,0.01132954067530031,181.8948733883238,0.014231726880585835,181.8948733883238,0.019939924901704882,212.78800360377028,0.002676835061604583,1787841643.2548842
square,512,21373288,194,cpu,8.536776820226772,0.0003127999952994287,14.783477600009064,0.06873389999964274,14.852524300004006,150.89314275983367,181.6656721398249,182.13863174732245,182.4095013726614,182.74718810054438,183.20878913506385,183.44129523384325,183.87073154919216,184.03888055518155,185.00961573078777,185.9383364611525,212.95818526790887,5,151.0017431728773,0.0007191997308223052,181.8948733883238,0.00126007536237472,181.8948733883238,0.0013401057130305518,181.8948733883238,0.0028292605214823106,181.8948733883238,0.004685754448950301,181.8948733883238,0.007223489712846453,181.8948733883238,0.008501734088008273,181.8948733883238,0.010862637984579968,181.8948733883238,0.011787067589753137,181.8948733883238,0.017123859977154945,181.8948733883238,0.02222967034478421,212.78800360377028,0.0007997709516345153,1787841658.1165085
square,512,21373385,208,cpu,10.1208027185652,0.0003180999920004979,14.786045300003025,0.07534559999476187,14.861708999989787,150.8567497283725,181.6480632969783,181.91603510837615,182.37567333074506,182.69887280656434,183.04177566232732,183.2774590067732,183.68063401573318,183.80620361761848,184.31104520731242,185.36329317450358,212.76893026768198,6,151.0017431728773,0.0009602104019341882,181.8948733883238,0.0013568831641481752,181.8948733883238,0.00011634038748955944,181.8948733883238,0.0026432847362048554,181.8948733883238,0.004420132372417711,181.8948733883238,0.006305302907328443,181.8948733883238,0.007601014765807921,181.8948733883238,0.00981754237568314,181.8948733883238,0.010507883997446316,181.8948733883238,0.013283342042468631,181.8948733883238,0.019068265760163194,212.78800360377028,8.963539187018041e-05,1787841672.9925718
square,512,21373482,199,cpu,11.940825761488723,0.0006070999952498823,16.067283500000485,0.0790627999958815,16.146953399991617,150.8694543656509,181.688595766304,182.0993034291157,182.4801386140978,182.57689255750455,183.13219512128182,183.34648927349065,183.6883874091847,183.89694583420035,184.31143581041542,185.6729869488477,212.92906171554137,7,151.0017431728773,0.0008760747024948877,181.8948733883238,0.001134048575296674,181.8948733883238,0.0011238911629767917,181.8948733883238,0.0032176015457265677,181.8948733883238,0.0037495238676943515,181.8948733883238,0.006802400254109984,181.8948733883238,0.007980521155578877,181.8948733883238,0.009860168059997973,181.8948733883238,0.011006755762722234,181.8948733883238,0.013285489453749246,181.8948733883238,0.020770863357199108,212.78800360377028,0.0006629044371963284,1787841689.1515207
square,512,21373579,213,cpu,10.068593593059145,0.0007962999952724203,14.815403800006607,0.07095290000142995,14.887153000003309,150.82615130565915,181.62356080458824,181.77815170586632,182.23045488022922,182.5728460981066,182.74646341409488,183.3084301110801,183.3715061693004,183.59949758855055,184.58522879507063,185.12579348177871,212.83936820992483,8,151.0017431728773,0.0011628466236784786,181.8948733883238,0.001491590052438315,181.8948733883238,0.0006416985827207994,181.8948733883238,0.0018449200115112827,181.8948733883238,0.0037272777245096764,181.8948733883238,0.004681770353983784,181.8948733883238,0.0077712840193056845,181.8948733883238,0.008118056069805668,181.8948733883238,0.009371480176835945,181.8948733883238,0.014790715959340204,181.8948733883238,0.01776256819815531,212.78800360377028,0.00024138863697502152,1787841704.04994
square,512,21373676,199,cpu,9.875589036128334,0.00046189999557100236,14.35613280000689,0.06972580000001471,14.426320500002475,150.87096765596556,181.75847723109885,182.20850847990144,182.39956863068966,182.77033619060768,182.81783566570215,183.36190519123915,183.5492870602049,183.99136336862705,184.89859312047133,186.13329369510237,212.52121268707208,9,151.0017431728773,0.0008660530280237827,181.8948733883238,0.0007498625699787982,181.8948733883238,0.0017242657021348722,181.8948733883238,0.0027746534740888795,181.8948733883238,0.004813015265223463,181.8948733883238,0.0050741522297219795,181.8948733883238,0.008065272954578661,181.8948733883238,0.009095438706230828,181.8948733883238,0.011525833253296291,181.8948733883238,0.016513493075392852,181.8948733883238,0.023301483037018084,212.78800360377028,0.0012537873948711242,1787841718.487595
square,512,21373773,201,cpu,11.25621040729925,0.00044999999227002263,13.623747100005858,0.06770349999715108,13.691900599995279,150.8220593922129,181.6797861204422,182.06515902675164,182.33409291716293,182.56196770119416,182.866418252507,183.3736380940946,183.50598366273098,183.72205031577639,184.9529903260323,185.72629060510508,212.69953380926302,10,151.0017431728773,0.0011899450753934426,181.8948733883238,0.0011824811984799607,181.8948733883238,0.0009361761288583252,181.8948733883238,0.0024146888840647263,181.8948733883238,0.0036674717678612575,181.8948733883238,0.005341243796954538,181.8948733883238,0.00812977671236404,181.8948733883238,0.008857370438185292,181.8948733883238,0.010045235983928992,181.8948733883238,0.01681255156202124,181.8948733883238,0.021063909858535006,212.78800360377028,0.000415764953892796,1787841732.218199
square,512,21373870,197,cpu,13.108692665987556,0.0003193000011378899,13.584486099993228,0.06632329999411013,13.651128699988476,150.9082031811816,181.55478237132405,182.33831708621662,182.5961620288966,182.94425861876877,183.1468054331501,183.32680318545707,183.5050456618839,183.73044750398765,184.71854109663371,186.3869007114332,213.0774529664684,11,151.0017431728773,0.0006194629924809253,181.8948733883238,0.0018697119422034637,181.8948733883238,0.00243791201825756,181.8948733883238,0.0038554612755668225,181.8948733883238,0.00576918530411064,181.8948733883238,0.006882723088921695,181.8948733883238,0.00787229332228776,181.8948733883238,0.008852213608695828,181.8948733883238,0.010091401046499695,181.8948733883238,0.015523624474460773,181.8948733883238,0.024695733526911914,212.78800360377028,0.0013602710575597175,1787841745.8793938
square,512,21373967,197,cpu,9.95355323870541,0.0003569000109564513,13.571029099999578,0.06511369999498129,13.636499700005515,150.9387234784254,181.81197086218498,182.33604936866465,182.50686049326103,182.65265377151587,183.0152926904916,183.22071776901294,183.62989389150272,184.04184602126884,184.88303944375107,185.94902327007046,212.91081164377567,12,151.0017431728773,0.00041734415197940047,181.8948733883238,0.00045577164762539894,181.8948733883238,0.0024254448304268624,181.8948733883238,0.0033645099146402155,181.8948733883238,0.004166034858906189,181.8948733883238,0.00615970797470392,181.8948733883238,0.0072890695377578274,181.8948733883238,0.009538589355813613,181.8948733883238,0.011803370776489788,181.8948733883238,0.016427983921503433,181.8948733883238,0.022288423011744496,212.78800360377028,0.0005771379867545291,1787841759.526273
square,512,21374064,204,cpu,11.901185746182904,0.00032300000020768493,13.757492599994293,0.08160340000176802,13.83941899999627,150.85907606527212,181.58986053461106,181.95017708190454,182.50703640317937,182.55712012849278,183.00181181783242,183.22405162606842,183.55361671176547,183.81773011183105,184.5366007180894,185.62851147525896,212.6976667762363,13,151.0017431728773,0.0009448043751511021,181.8948733883238,0.0016768633883460754,181.8948733883238,0.0003040420686441628,181.8948733883238,0.003365477011266214,181.8948733883238,0.003640821359242921,181.8948733883238,0.006085594436438292,181.8948733883238,0.007307398020542292,181.8948733883238,0.009119241749603713,181.8948733883238,0.010571252986345564,181.8948733883238,0.014523374301626651,181.8948733883238,0.020526351388498468,212.78800360377028,0.0004245390999681986,1787841773.376128
square,512,21374161,200,cpu,13.629360804010663,0.00040290001197718084,16.361857600000803,0.07442699999955948,16.43668750001234,150.87527945495344,182.01325096618416,182.11957454429654,182.1825119484069,182.63118370307888,182.9148867421655,183.3141041542809,183.45335775630298,183.79070996638143,184.8827056813111,185.5728394765278,213.2721343621929,14,151.0017431728773,0.0008374983974792287,181.8948733883238,0.0006508021675116141,181.8948733883238,0.0012353352889338583,181.8948733883238,0.0015813450633599554,181.8948733883238,0.004047999270343112,181.8948733883238,0.005607708094466733,181.8948733883238,0.0078024780991337896,181.8948733883238,0.00856804998924853,181.8948733883238,0.010422704844518932,181.8948733883238,0.01642614900205932,181.8948733883238,0.02022028449560532,212.78800360377028,0.0022751788175244896,1787841789.8265162
square,512,21374258,204,cpu,9.846130157322987,0.0005090000049676746,15.445380399993155,0.08494910001172684,15.53083850000985,150.92648576020974,181.68889376974064,181.93281447679075,182.33553353860415,182.94759145129382,183.06782898988155,183.2094688372834,183.72506023683687,184.03706292057475,184.76946232123163,185.63433523253664,212.98036060816784,15,151.0017431728773,0.0004983877078915183,181.8948733883238,0.0011324102474477178,181.8948733883238,0.000208588003390099,181.8948733883238,0.0024226089612740687,181.8948733883238,0.005787508154353546,181.8948733883238,0.006448535792724846,181.8948733883238,0.007227226498864011,181.8948733883238,0.010061783569929702,181.8948733883238,0.01177707481440474,181.8948733883238,0.015803573126390084,181.8948733883238,0.020558368548571192,212.78800360377028,0.0009039842525885522,1787841805.369223
square,512,21374355,194,cpu,8.809983114842904,0.0005811000009998679,15.348026299994672,0.07483379999757744,15.423441199993249,150.87970217013313,181.82083963761553,182.21535385269567,182.68774409368453,182.77199825060774,183.0844512408878,183.47381807179553,183.6128088706098,183.79358874996905,184.86393201524575,186.0686302015543,213.0684627053842,16,151.0017431728773,0.0008082092310977344,181.8948733883238,0.00040701394893191803,181.8948733883238,0.0017618993784816331,181.8948733883238,0.004358950258416888,181.8948733883238,0.004822152741003276,181.8948733883238,0.006539919627225599,181.8948733883238,0.008680534278175552,181.8948733883238,0.009444661360072652,181.8948733883238,0.01043853147851907,181.8948733883238,0.016322937373739934,181.8948733883238,0.02294598377338563,212.78800360377028,0.0013180212082640128,1787841820.8078802
square,512,21374452,203,cpu,9.18492198568228,0.0005939000111538917,16.32410919999529,0.07078569999430329,16.39548880000075,150.89109220244598,181.85426805982496,182.15516412113078,182.47262249883724,182.90197032115736,183.15072324195552,183.2721450648213,183.73993339071222,183.9443569379535,184.54213983220592,185.7958820009582,212.55165892962754,17,151.0017431728773,0.0007327794243053315,181.8948733883238,0.00022323514534760942,181.8948733883238,0.001430995431362728,181.8948733883238,0.0031762803412277944,181.8948733883238,0.005536697731351367,181.8948733883238,0.006904261952180703,181.8948733883238,0.007571800407794914,181.8948733883238,0.01014355142626507,181.8948733883238,0.011267406889771493,181.8948733883238,0.014553826584383905,181.8948733883238,0.02144650115732626,212.78800360377028,0.001110704880632447,1787841837.2185822
square,512,21374549,203,cpu,14.344091466319496,0.0004535000043688342,16.350944000005256,0.13580439999350347,16.48720190000313,150.85637208554354,181.48857124157536,182.01608644513044,182.3712056433241,182.72972270435082,183.01049688947225,183.35095592774127,183.77007025835388,183.86143984859464,184.75306524756542,185.6909111904908,212.83820701275198,18,151.0017431728773,0.0009627113189503123,181.8948733883238,0.002233719616060998,181.8948733883238,0.0006663907264053416,181.8948733883238,0.002618722815696893,181.8948733883238,0.004589735271124046,181.8948733883238,0.006133342190281195,181.8948733883238,0.00800507739604578,181.8948733883238,0.01030923431265033,181.8948733883238,0.010811555178207087,181.8948733883238,0.0157134272450864,181.8948733883238,0.020869405120961932,212.78800360377028,0.00023593157570661133,1787841853.7206817
square,512,21374646,196,cpu,10.086462424127161,0.0005273999995552003,16.523715199989965,0.07327030001033563,16.597512899999856,150.91030289783998,181.87870485344914,182.1561533233829,182.33165052110877,182.66382324152718,182.80247465672875,183.46846486822187,183.5938412144274,183.8783454635108,184.6616909003859,185.98196178572488,213.3502787651322,19,151.0017431728773,0.0006055577446720402,181.8948733883238,8.888944791826955e-05,181.8948733883238,0.0014364337498469259,181.8948733883238,0.00240126136954127,181.8948733883238,0.004227441042616849,181.8948733883238,0.004989702301654978,181.8948733883238,0.008651104072288255,181.8948733883238,0.009340383235961428,181.8948733883238,0.010904496857107942,181.8948733883238,0.015211080227397582,181.8948733883238,0.0224695084653411,212.78800360377028,0.0026424194589885317,1787841870.3354404
exp,128,20688803,106,cpu,9.433805480143345,0.0002275000006193295,2.130382200004533,0.005575200004386716,2.136184900009539,145.93164405749067,176.86389550571718,177.21196937948594,177.8390036813087,178.1182443391546,178.34854853740106,178.99824102188123,179.46475314165224,180.0581801436289,181.1749050523182,182.7929346540634,208.5871990200979,0,145.07515747925558,0.005903743915339619,175.8033917442042,0.006032328221835643,175.8033917442042,0.008012232422291602,175.8033917442042,0.011578911629113177,175.8033917442042,0.01316728063084545,175.8033917442042,0.014477290613938194,175.8033917442042,0.018172853469889685,175.8033917442042,0.020826454831857664,175.8033917442042,0.024201969923398712,175.8033917442042,0.030554093722660443,175.8033917442042,0.03975772503882673,206.5316260091528,0.009952824420478828,1787841874.4811776
exp,128,20688900,99,cpu,6.869747520948036,0.00033969999640248716,2.5862068999995245,0.0053884000080870464,2.591935000004014,145.98531442145597,176.52680356712503,177.0470670036586,177.9984985826853,178.542203001061,178.79410424481884,179.2903576700153,179.5025577877578,179.83452165730455,180.8722056270622,183.6710725096742,208.32002892715855,1,145.07515747925558,0.006273692601922778,175.8033917442042,0.004114891161903234,175.8033917442042,0.007074239280115716,175.8033917442042,0.01248614612438771,175.8033917442042,0.01557883058844405,175.8033917442042,0.01701168828964442,175.8033917442042,0.01983446332414731,175.8033917442042,0.021041494176266766,175.8033917442042,0.022929761895411523,175.8033917442042,0.028832287207707422,175.8033917442042,0.044752724548782076,206.5316260091528,0.008659220636390515,1787841877.101077
exp,128,20688997,106,cpu,6.966195535327495,0.00026699999580159783,2.2395902999996906,0.005104399999254383,2.2449616999947466,145.98063161227654,176.15678741157987,177.0386274595023,178.22479320833264,178.350814390964,178.7814783757855,179.2253738827978,179.36750092755298,179.77495484400274,180.33523627400442,183.3119098255638,208.69961961152202,2,145.07515747925558,0.006241414097037489,175.8033917442042,0.0020101754799467892,175.8033917442042,0.007026233698012971,175.8033917442042,0.01377334896730329,175.8033917442042,0.014490179179627694,175.8033917442042,0.0169398701699365,175.8033917442042,0.01946482433952492,175.8033917442042,0.020273267472191932,175.8033917442042,0.02259093559228488,175.8033917442042,0.025777912956276218,175.8033917442042,0.04270974528343896,206.5316260091528,0.010497150699201601,1787841879.3800576
exp,128,20689094,107,cpu,5.931847525089239,0.00036609999369829893,1.9728196000069147,0.005170999997062609,1.9783566999976756,145.90460959890788,176.30157651689527,176.92003935222868,177.6274242213261,178.20484746310245,178.4778176361103,178.87236929216888,179.3863827306301,179.88579237387816,181.11475615329945,183.07702422759044,208.14039509514407,3,145.07515747925558,0.005717395962647197,175.8033917442042,0.0028337608720083165,175.8033917442042,0.006351684099754045,175.8033917442042,0.010375411185330773,175.8033917442042,0.013659894129872112,175.8033917442042,0.015212595532840625,175.8033917442042,0.017456873371533625,175.8033917442042,0.02038067042323727,175.8033917442042,0.02322139857013627,175.8033917442042,0.030211956415626802,175.8033917442042,0.04137367550888588,206.5316260091528,0.007789456351445054,1787841881.38498
exp,128,20689191,102,cpu,7.790873513362817,0.00026020000223070383,1.9370351999968989,0.004702699996414594,1.9419980999955442,145.948510643581,176.45766208684722,176.89797498403675,177.88551133736436,178.51158182174294,178.62990422396248,179.10018939758058,179.41143573853589,179.44490818877702,180.54703541882176,183.42179797422017,208.96077772455607,4,145.07515747925558,0.0060200049374427855,175.8033917442042,0.0037216025023851704,175.8033917442042,0.006226178169674846,175.8033917442042,0.011843455194480424,175.8033917442042,0.015404652041521421,175.8033917442042,0.016077690263626418,175.8033917442042,0.01875275340633509,175.8033917442042,0.02052317625123773,175.8033917442042,0.020713573318717735,175.8033917442042,0.026982663005271395,175.8033917442042,0.04333480801724713,206.5316260091528,0.011761645237304299,1787841883.3532045
exp,128,20689288,104,cpu,11.653588743409413,0.0002455000067129731,1.9573037999944063,0.006135600007837638,1.963684900008957,145.95193666895068,176.43641785016047,177.17614006338957,177.621770494708,178.38179265996624,178.71549769333706,179.099131455161,179.53620248209236,180.14545371012375,180.34964587565605,184.49990192556876,208.8085250054824,5,145.07515747925558,0.0060436204580406605,175.8033917442042,0.0036007616216946234,175.8033917442042,0.0078084290955133554,175.8033917442042,0.010343251813648495,175.8033917442042,0.01466638891423464,175.8033917442042,0.016564560673380014,175.8033917442042,0.018746735647467743,175.8033917442042,0.021232870997844298,175.8033917442042,0.02469839701521403,175.8033917442042,0.025859877254624918,175.8033917442042,0.04946724915306576,206.5316260091528,0.011024456836594613,1787841885.3409777
exp,128,20689385,104,cpu,7.162263590469295,0.00040330000047106296,1.9975571999966633,0.00514639999892097,2.0031068999960553,145.92317575899366,176.3106959507074,176.65760218625954,177.62581616184954,178.36378506476487,178.4584950430144,179.1239151447717,179.46884323939665,180.13371399484748,180.87546028436853,183.59352618461736,208.72631234720035,6,145.07515747925558,0.0058453721124469135,175.8033917442042,0.002885633783683504,175.8033917442042,0.004858896256667405,175.8033917442042,0.010366264265805508,175.8033917442042,0.014563958608296235,175.8033917442042,0.015102685292178102,175.8033917442042,0.018887709546576363,175.8033917442042,0.020849720012943367,175.8033917442042,0.024631619490845528,175.8033917442042,0.028850800259555012,175.8033917442042,0.04431162768320134,206.5316260091528,0.010626393547835067,1787841887.381017
exp,128,20689482,101,cpu,6.168687042704917,0.0003603999939514324,2.09907270000258,0.007738899992546067,2.1071719999890774,145.93828645826352,176.55512226780974,176.94129629137507,177.74059105708068,178.2213222980882,178.51334116161843,179.15036617802048,179.64188224661586,180.2182300631527,180.27145974481846,182.5047448583178,208.54931603654796,7,145.07515747925558,0.005949529843738814,175.8033917442042,0.0042759728134217165,175.8033917442042,0.006472597234224807,175.8033917442042,0.011019123656585264,175.8033917442042,0.013753605831462765,175.8033917442042,0.015414659470035947,175.8033917442042,0.019038167583741324,175.8033917442042,0.02183399571719707,175.8033917442042,0.02511236145757727,175.8033917442042,0.0254151410634634,175.8033917442042,0.03811845179792744,206.5316260091528,0.009769399807590458,1787841889.517636
exp,128,20689579,104,cpu,6.230549992265521,0.00023999999393709004,2.102067800005898,0.004926599998725578,2.1072343999985605,145.9516296779651,176.548043459845,176.76735469666235,177.79040992782134,178.32921188842533,178.44585256740723,178.8501779169366,179.33206506188387,179.5501730474784,180.66687637431806,184.1674672069804,207.85850403607634,8,145.07515747925558,0.006041504375653252,175.8033917442042,0.004235707333361778,175.8033917442042,0.005483187456705825,175.8033917442042,0.01130250198192015,175.8033917442042,0.014367300421008021,175.8033917442042,0.0150307727114153,175.8033917442042,0.017330645003513372,175.8033917442042,0.020071702159273088,175.8033917442042,0.021312337982226336,175.8033917442042,0.027664339020206707,175.8033917442042,0.0475763031633999,206.5316260091528,0.006424575512056129,1787841891.6607437
exp,128,20689676,103,cpu,8.273970370160532,0.0002471999905537814,1.8490426000062143,0.0050722000014502555,1.8543619999982184,145.91219402511646,176.50748577574973,176.9007738042537,177.78486416489253,178.40909170948092,178.73177632423645,178.91329796882786,179.3573110794416,180.0875231742448,180.51379904383637,182.96895959242644,208.74728526055435,9,145.07515747925558,0.005769675252501943,175.8033917442042,0.004005008234255239,175.8033917442042,0.006242098341573604,175.8033917442042,0.011270956726315028,175.8033917442042,0.01482167061411448,175.8033917442042,0.01665715633230267,175.8033917442042,0.01768968274030013,175.8033917442042,0.02021530585944773,175.8033917442042,0.024368878140155984,175.8033917442042,0.026793608774544425,175.8033917442042,0.040758985234188375,206.5316260091528,0.010727941740522376,1787841893.5375476
exp,128,20689773,103,cpu,8.9733617398618,0.00023299999884329736,1.8436114999931306,0.005434300008346327,1.8492788000003202,146.01756926248476,176.36613718192834,177.10568243580096,178.36254500735183,178.71190037832295,178.83336548638255,179.26279935662959,179.67155820809452,179.9088235207512,180.8428891898378,184.19674906821305,208.58584138134518,10,145.07515747925558,0.006496024540686312,175.8033917442042,0.003200993064701203,175.8033917442042,0.007407653963193233,175.8033917442042,0.014556904947950212,175.8033917442042,0.01654409852541794,175.8033917442042,0.01723501300013028,175.8033917442042,0.01967770688667298,175.8033917442042,0.022002797702097558,175.8033917442042,0.02335240370402221,175.8033917442042,0.028665530258745648,175.8033917442042,0.04774286343815986,206.5316260091528,0.009946250905424711,1787841895.4121528
exp,128,20689870,101,cpu,15.934349390992177,0.00029290000384207815,1.891601899988018,0.004569299999275245,1.8964640999911353,145.95044149447904,176.57797174577286,177.27219887775988,177.90921480463402,178.2317616868046,178.80557490219962,179.3585318204689,179.56181870985995,180.38028135252097,180.8610412045311,182.6979881510901,208.50859874028902,11,145.07515747925558,0.0060333142519498175,175.8033917442042,0.004405944583229017,175.8033917442042,0.008354828191783783,175.8033917442042,0.01197828460268743,175.8033917442042,0.013812986874187853,175.8033917442042,0.01707693536631899,175.8033917442042,0.020222249644861648,175.8033917442042,0.021378580517515323,175.8033917442042,0.026034137128458815,175.8033917442042,0.02876878204765147,175.8033917442042,0.03921765296154025,206.5316260091528,0.0095722518112001,1787841897.3323557
exp,128,20689967,106,cpu,5.889159476623373,0.00032560000545345247,1.914078599991626,0.0045449000026565045,1.918949099999736,145.92711755111034,176.22374817239415,176.71300803741784,177.9394972699898,178.06633612592094,178.57055136240993,178.94967853390474,179.63602181694566,179.710587053657,180.42695929293998,183.54984494295167,208.41559810703944,12,145.07515747925558,0.005872542802351151,175.8033917442042,0.002391059831209541,175.8033917442042,0.005174054289789508,175.8033917442042,0.012150536486199685,175.8033917442042,0.012872017765216714,175.8033917442042,0.015740080954933938,175.8033917442042,0.017896621666312527,175.8033917442042,0.02180066058291972,175.8033917442042,0.02222480050406438,175.8033917442042,0.026299649300641097,175.8033917442042,0.04406316125014611,206.5316260091528,0.00912195451268635,1787841899.2749312
exp,128,20690064,108,cpu,9.554462403162786,0.00023530000180471689,1.8298845999961486,0.0046959000028437,1.834815800000797,145.81964741547455,176.40686501662583,177.11623995263153,177.81213025034208,178.27931571198857,178.47866730699423,179.1861078545425,179.5017129511504,179.92256404063107,180.4793941298384,182.0259426090994,208.4392335697932,13,145.07515747925558,0.005131753424602858,175.8033917442042,0.0034326600097664686,175.8033917442042,0.007467706938996651,175.8033917442042,0.011426050920909559,175.8033917442042,0.014083482367546573,175.8033917442042,0.015217428607308035,175.8033917442042,0.019241472401512083,175.8033917442042,0.021036688599997633,175.8033917442042,0.023430562149906194,175.8033917442042,0.02659790769246272,175.8033917442042,0.0353949420608965,206.5316260091528,0.009236394432666025,1787841901.1344588
exp,128,20690161,102,cpu,8.795010310995398,0.0003043000033358112,1.8309885000053328,0.004867199997534044,1.8361600000062026,145.97628873354705,176.5243076194183,177.19991048410031,178.12536857927304,178.62386976741388,178.75011541201994,179.0470024636924,179.73321192073237,180.2428202744936,180.59783415951543,183.50175144013477,208.8553561183548,14,145.07515747925558,0.0062114787255724635,175.8033917442042,0.0041006937810565336,175.8033917442042,0.007943639346435778,175.8033917442042,0.013207804536828013,175.8033917442042,0.016043365234463244,175.8033917442042,0.01676147222519609,175.8033917442042,0.018450216957177315,175.8033917442042,0.022353494648420163,175.8033917442042,0.025252234818932393,175.8033917442042,0.027271614999824365,175.8033917442042,0.043789597115007725,206.5316260091528,0.011251207159425593,1787841903.0237956
exp,128,20690258,111,cpu,6.879064328575205,0.00024619999749120325,1.8724428999994416,0.005417000007582828,1.8781061000045156,145.88721278026458,176.29381834755705,176.47311149712866,177.7071519567946,178.04098911700802,178.75174113240635,178.9119709132922,179.12895004090026,180.34850563415918,180.56565776020832,183.24369694372072,208.486276861927,15,145.07515747925558,0.005597480058742055,175.8033917442042,0.0027896310673370542,175.8033917442042,0.003809481411478762,175.8033917442042,0.010828916289399037,175.8033917442042,0.012727839608803231,175.8033917442042,0.016770719603021313,175.8033917442042,0.017682134219634583,175.8033917442042,0.018916348903750366,175.8033917442042,0.025853391364417926,175.8033917442042,0.027088590093490808,175.8033917442042,0.04232173865190413,206.5316260091528,0.009464172100633004,1787841904.95556
